Program,Task Code,Task Name,Task Type,Contract,Parent WBS,Current Planned Start,Current Planned Completed,Current Planned Duration (Days),Actual Start,Actual Completed,Actual Duration (Days),Delay (Days),Overrun (Days),Overrun (%),Current Early Start,Current Early End,Current Late Start,Current Late End,Predecessors,Successors
822_AB_W010,8220A-4840,"Prepare & Submit Schedule of Design",TT_Task,,"Post Award Submissions",11-Mar-2010,16-Mar-2010,5,11-Mar-2010,23-Mar-2010,12,0,7,140.00,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220A-2740,"Complete Audits on Safety, Envir'tal & Quality",TT_Task,,"Safety, Quality & Environmental Audits",10-Mar-2010,08-Sep-2010,182,10-Mar-2010,26-Sep-2010,200,0,18,9.89,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,1
822_AB_W010,8220A-2750,"Complete Audits on Safety, Envir'tal & Quality",TT_Task,,"Safety, Quality & Environmental Audits",27-Sep-2010,28-Mar-2011,182,27-Sep-2010,29-Jan-2011,124,0,-58,-31.87,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,1
822_AB_W010,8220A-2760,"Complete Audits on Safety, Envir'tal & Quality",TT_Task,,"Safety, Quality & Environmental Audits",30-Jan-2011,31-Jul-2011,182,30-Jan-2011,30-Jul-2011,181,0,-1,-0.55,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,1
822_AB_W010,8220A-2770,"Complete Audits on Safety, Envir'tal & Quality",TT_Task,,"Safety, Quality & Environmental Audits",01-Aug-2011,30-Jan-2012,182,01-Aug-2011,28-Jan-2012,180,0,-2,-1.10,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,2
822_AB_W010,8220A-2780,"Complete Audits on Safety, Envir'tal & Quality",TT_Task,,"Safety, Quality & Environmental Audits",30-Jan-2012,30-Jul-2012,182,30-Jan-2012,28-Jul-2012,180,0,-2,-1.10,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,2
822_AB_W010,8220A-2790,"Complete Audits on Safety, Envir'tal & Quality",TT_Task,,"Safety, Quality & Environmental Audits",01-Sep-2012,02-Mar-2013,182,30-Jul-2012,29-Jan-2013,183,-33,1,0.55,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,2
822_AB_W010,8220A-2800,"Complete Audits on Safety, Envir'tal & Quality",TT_Task,,"Safety, Quality & Environmental Audits",01-Feb-2013,02-Aug-2013,182,29-Jan-2013,31-Jul-2013,183,-3,1,0.55,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,2
822_AB_W010,8220A-2810,"Complete Audits on Safety, Envir'tal & Quality",TT_Task,,"Safety, Quality & Environmental Audits",01-Aug-2013,30-Jan-2014,182,01-Aug-2013,30-Jan-2014,182,0,0,0.00,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,2
822_AB_W010,8220A-2850,"Prepare & Submit Preliminary Master Programme",TT_Task,,"Preliminary Master Programme",10-Mar-2010,30-Mar-2010,20,10-Mar-2010,14-May-2010,65,0,45,225.00,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,1
822_AB_W010,8220A-2860,"Engineer Review & Approve Prelim Master Programme",TT_Task,,"Preliminary Master Programme",17-May-2010,26-May-2010,9,17-May-2010,26-Jun-2010,40,0,31,344.44,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220A-2820,"Prepare and Submit Draft Ver of O&M Manuals",TT_Task,,"Project O&M Manuals",02-Jan-2017,02-Apr-2017,90,,,,0,,,02-Jan-2017,02-Apr-2017,11-Feb-2014,12-May-2014,0,1
822_AB_W010,8220A-2830,"Prepare and Submit Final Ver of O&M Manuals",TT_Task,,"Project O&M Manuals",02-Jan-2017,02-Apr-2017,90,,,,0,,,02-Jan-2017,02-Apr-2017,12-Aug-2014,10-Nov-2014,0,1
822_AB_W010,8220A-2840,"Obtain Approval on Final O&M Manuals",TT_Task,,"Project O&M Manuals",02-Apr-2017,01-Jul-2017,90,,,,0,,,02-Apr-2017,01-Jul-2017,10-Nov-2014,08-Feb-2015,1,1
822_AB_W010,8220A-2870,"Obtain Approval on Draft O&M Manuals",TT_Task,,"Project O&M Manuals",02-Apr-2017,01-Jul-2017,90,,,,0,,,02-Apr-2017,01-Jul-2017,12-May-2014,10-Aug-2014,1,1
822_AB_W010,8220A-4830,"Appoint Independent Checking Engineer (ICE)",TT_Task,,"Independent Checking Engineer",10-Mar-2010,17-Mar-2010,7,10-Mar-2010,19-Mar-2010,9,0,2,28.57,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220A-3550,"Prepare & Submit Method of Construction",TT_Task,,"Method of Construction",10-Mar-2010,29-Mar-2010,19,10-Mar-2010,28-May-2010,79,0,60,315.79,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,1
822_AB_W010,8220A-3560,"Engineer Review & Approve Method of Construction",TT_Task,,"Method of Construction",31-May-2010,16-Jun-2010,16,31-May-2010,26-Jun-2010,26,0,10,62.50,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220A-4820,"Submit Insurance, Bond, PI & Guarantee",TT_Task,,"Professional Indemnity Insurance",12-Mar-2010,21-Mar-2010,9,12-Mar-2010,06-Apr-2010,25,0,16,177.78,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,0
822_AB_W010,8220A-3530,"Prepare & Submit Waste Management Plan",TT_Task,,"Waste Management Plan",08-Mar-2010,27-Mar-2010,19,08-Mar-2010,25-Apr-2010,48,0,29,152.63,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,1
822_AB_W010,8220A-3540,"Engineer Review & Approve Waste Management Plan",TT_Task,,"Waste Management Plan",27-Apr-2010,13-May-2010,16,27-Apr-2010,26-Jun-2010,60,0,44,275.00,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220A-3670,"Prepare & Submit Monitoring and Emergency Response Plan",TT_Task,,"Monitoring and Emergency Response Plan",10-Mar-2010,29-Mar-2010,19,10-Mar-2010,16-May-2010,67,0,48,252.63,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,1
822_AB_W010,8220A-3680,"Eng Review & Approve Monitoring and Emergency Response Plan",TT_Task,,"Monitoring and Emergency Response Plan",18-May-2010,27-May-2010,9,18-May-2010,26-Jun-2010,39,0,30,333.33,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220A-3570,"Prepare & Submit System Assurance Plan",TT_Task,,"System Assurance Plan",10-Mar-2010,29-Mar-2010,19,10-Mar-2010,28-May-2010,79,0,60,315.79,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,1
822_AB_W010,8220A-3580,"Engineer Review & Approve System Assurance Plan",TT_Task,,"System Assurance Plan",31-May-2010,16-Jun-2010,16,31-May-2010,26-Jun-2010,26,0,10,62.50,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220A-3710,"Prepare & Submit Submission Schedule",TT_Task,,"Submission Schedule",10-Mar-2010,29-Mar-2010,19,10-Mar-2010,28-May-2010,79,0,60,315.79,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,1
822_AB_W010,8220A-3720,"Engineer Review & Approve Submission Schedule",TT_Task,,"Submission Schedule",31-May-2010,09-Jun-2010,9,31-May-2010,27-Jun-2010,27,0,18,200.00,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220A-3690,"Prepare & Submit Vibration Management Plan",TT_Task,,"Vibration Monitoring Plan",10-Mar-2010,29-Mar-2010,19,10-Mar-2010,28-May-2010,79,0,60,315.79,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,1
822_AB_W010,8220A-3700,"Eng Review & Approve Vibration Management Plan",TT_Task,,"Vibration Monitoring Plan",28-May-2010,06-Jun-2010,9,28-May-2010,26-Jun-2010,29,0,20,222.22,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220A-3610,"Prepare & Submit Sub-contract Management Plan",TT_Task,,"Sub Contract Management Plan",10-Mar-2010,29-Mar-2010,19,10-Mar-2010,28-May-2010,79,0,60,315.79,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,1
822_AB_W010,8220A-3620,"Engineer Review & Approve Sub-contract Management Plan",TT_Task,,"Sub Contract Management Plan",31-May-2010,16-Jun-2010,16,31-May-2010,27-Jun-2010,27,0,11,68.75,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220A-3470,"Prepare & Submit Environmental Management Plan",TT_Task,,"Environmental Plans",10-Mar-2010,29-Mar-2010,19,10-Mar-2010,26-Apr-2010,47,0,28,147.37,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,1
822_AB_W010,8220A-3480,"Engineer Review & Approve Environmental Plan",TT_Task,,"Environmental Plans",27-Apr-2010,13-May-2010,16,27-Apr-2010,26-Jun-2010,60,0,44,275.00,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220A-3590,"Prepare & Submit Site Plan",TT_Task,,"Site Plan",10-Mar-2010,19-Mar-2010,9,10-Mar-2010,28-May-2010,79,0,70,777.78,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,1
822_AB_W010,8220A-3600,"Engineer Review & Approve Site Plan",TT_Task,,"Site Plan",31-May-2010,16-Jun-2010,16,31-May-2010,27-Jun-2010,27,0,11,68.75,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220A-3510,"Prepare & Submit Health & Safety Plan",TT_Task,,"Safety Plan",10-Mar-2010,29-Mar-2010,19,10-Mar-2010,10-Apr-2010,31,0,12,63.16,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,1
822_AB_W010,8220A-3520,"Engineer Review & Approve Health & Safety Plan",TT_Task,,"Safety Plan",12-Apr-2010,28-Apr-2010,16,12-Apr-2010,26-Jun-2010,75,0,59,368.75,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220A-3490,"Prepare & Submit Quality Plan",TT_Task,,"Quality Plan",10-Mar-2010,29-Mar-2010,19,10-Mar-2010,19-Apr-2010,40,0,21,110.53,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,1
822_AB_W010,8220A-3500,"Engineer Review & Approve Quality Plan",TT_Task,,"Quality Plan",20-Apr-2010,06-May-2010,16,20-Apr-2010,26-Jun-2010,67,0,51,318.75,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220A-3630,"Prepare & Submit Design for Safety and Construction",TT_Task,,"Design for Safety and Construction",10-Mar-2010,29-Mar-2010,19,10-Mar-2010,28-May-2010,79,0,60,315.79,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,1
822_AB_W010,8220A-3640,"Engineer Review & Approve Design for Safety and Construction",TT_Task,,"Design for Safety and Construction",31-May-2010,16-Jun-2010,16,31-May-2010,27-Jun-2010,27,0,11,68.75,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220A-3650,"Prepare & Submit Noise Management Plan",TT_Task,,"Noise Management Plan",10-Mar-2010,29-Mar-2010,19,10-Mar-2010,26-Apr-2010,47,0,28,147.37,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,0,1
822_AB_W010,8220A-3660,"Engineer Review & Approve Noise Management Plan",TT_Task,,"Noise Management Plan",27-Apr-2010,13-May-2010,16,27-Apr-2010,26-Jun-2010,60,0,44,275.00,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,1,0
822_AB_W010,8220A-2745,"Bifir - Revise, ICE & Resubmit AIP",TT_Task,,"Design Stage 1 : Approval in Principal",05-Nov-2010,18-Nov-2010,13,05-Nov-2010,26-Nov-2010,21,0,8,61.54,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,2,3
822_AB_W010,8220A-2755,"Bifir - Engineer Review & Approve AIP",TT_Task,,"Design Stage 1 : Approval in Principal",05-Nov-2010,02-Dec-2010,27,05-Nov-2010,26-Nov-2010,21,0,-6,-22.22,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W010,8220A-2765,"Bifir - BD Consultation",TT_Task,,"Design Stage 1 : Approval in Principal",05-Nov-2010,02-Dec-2010,27,05-Nov-2010,26-Nov-2010,21,0,-6,-22.22,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W010,8220A-7265,"Bifir - Prepare, ICE & Submit AIP",TT_Task,,"Design Stage 1 : Approval in Principal",20-Oct-2010,02-Nov-2010,13,20-Oct-2010,05-Nov-2010,16,0,3,23.08,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,0,2
822_AB_W010,8220A-7305,"Bifir - Engineer Review & Approve AIP",TT_Task,,"Design Stage 1 : Approval in Principal",05-Nov-2010,02-Dec-2010,27,05-Nov-2010,26-Nov-2010,21,0,-6,-22.22,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W010,8220A-7315,"Bifir - BD Consultation",TT_Task,,"Design Stage 1 : Approval in Principal",05-Nov-2010,02-Dec-2010,27,05-Nov-2010,26-Nov-2010,21,0,-6,-22.22,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W010,8220A-7385,"Bifir - Prepare Working Docs and Drwgs",TT_Task,,"Design Stage 3 : Issue for Construction",01-Aug-2012,28-Aug-2012,27,01-Jul-2011,28-Aug-2011,58,-397,31,114.81,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,2,1
822_AB_W010,8220A-7395,"Bifir - Issue Working Docs and Drawings",TT_Task,,"Design Stage 3 : Issue for Construction",29-Aug-2012,04-Sep-2012,6,16-Aug-2011,23-Aug-2011,7,-379,1,16.67,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W010,8220A-7405,"Bifir  - Package Issued",TT_FinMile,,"Design Stage 3 : Issue for Construction",04-Sep-2012,04-Sep-2012,0,23-Aug-2011,23-Aug-2011,,-378,,,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W010,8220A-2775,"Bifir - Prepare, ICE & Submit DDA",TT_Task,,"Design Stage 2 : Detailed Design Submission",30-Mar-2011,13-Apr-2011,14,30-Mar-2011,28-Apr-2011,29,0,15,107.14,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,3,2
822_AB_W010,8220A-2785,"Bifir - Engineer Review & Comment DDA",TT_Task,,"Design Stage 2 : Detailed Design Submission",29-Apr-2011,28-May-2011,29,29-Apr-2011,28-May-2011,29,0,0,0.00,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W010,8220A-2795,"Bifir - BD Consultation",TT_Task,,"Design Stage 2 : Detailed Design Submission",01-Aug-2012,28-Aug-2012,27,29-Apr-2011,28-May-2011,29,-460,2,7.41,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W010,8220A-2805,"Bifir - Revise, ICE & Resubmit DDA",TT_Task,,"Design Stage 2 : Detailed Design Submission",29-Aug-2012,11-Sep-2012,13,28-May-2011,07-Jun-2011,10,-459,-3,-23.08,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,2,2
822_AB_W010,8220A-2815,"Bifir - Engineer Review & Approve DDA",TT_Task,,"Design Stage 2 : Detailed Design Submission",12-Sep-2012,11-Oct-2012,29,08-Jun-2011,24-Jun-2011,16,-462,-13,-44.83,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W010,8220A-2825,"Bifir - BD Consultation",TT_Task,,"Design Stage 2 : Detailed Design Submission",12-Sep-2012,11-Oct-2012,29,12-May-2012,11-Jun-2012,30,-123,1,3.45,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W010,8220A-2835,"Bifir - Prepare Working Docs and Drwgs",TT_Task,,"Design Stage 3 : Issue for Construction",03-Oct-2012,31-Oct-2012,28,03-Jul-2012,16-Aug-2012,44,-92,16,57.14,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,2,1
822_AB_W010,8220A-2845,"Bifir  - Issue Working Docs and Drawings",TT_Task,,"Design Stage 3 : Issue for Construction",01-Nov-2012,07-Nov-2012,6,17-Aug-2012,23-Aug-2012,6,-76,0,0.00,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W010,8220A-2855,"Bifir  - Package Issued",TT_FinMile,,"Design Stage 3 : Issue for Construction",07-Nov-2012,07-Nov-2012,0,23-Aug-2012,23-Aug-2012,,-76,,,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W010,8220A-2715,"Bifir - Prepare, ICE & Submit AIP",TT_Task,,"Design Stage 1 : Approval in Principal",24-Sep-2010,08-Oct-2010,14,24-Sep-2010,04-Nov-2010,41,0,27,192.86,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,0,2
822_AB_W010,8220A-2725,"Bifir - Engineer Review & Comment AIP",TT_Task,,"Design Stage 1 : Approval in Principal",05-Nov-2010,02-Dec-2010,27,05-Nov-2010,26-Nov-2010,21,0,-6,-22.22,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W010,8220A-2735,"Bifir - BD Consultation",TT_Task,,"Design Stage 1 : Approval in Principal",05-Nov-2010,02-Dec-2010,27,05-Nov-2010,26-Nov-2010,21,0,-6,-22.22,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W010,8220A-7275,"Bifir - Engineer Review & Comment AIP",TT_Task,,"Design Stage 1 : Approval in Principal",05-Nov-2010,02-Dec-2010,27,05-Nov-2010,26-Nov-2010,21,0,-6,-22.22,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W010,8220A-7285,"Bifir - BD Consultation",TT_Task,,"Design Stage 1 : Approval in Principal",05-Nov-2010,02-Dec-2010,27,05-Nov-2010,26-Nov-2010,21,0,-6,-22.22,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W010,8220A-7295,"Bifir - Revise, ICE & Resubmit AIP",TT_Task,,"Design Stage 1 : Approval in Principal",12-Nov-2010,25-Nov-2010,13,12-Nov-2010,26-Nov-2010,14,0,1,7.69,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,2,3
822_AB_W010,8220A-7325,"Bifir - Prepare, ICE & Submit DDA",TT_Task,,"Design Stage 2 : Detailed Design Submission",01-Aug-2012,14-Aug-2012,13,12-Apr-2011,28-Apr-2011,16,-477,3,23.08,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,3,2
822_AB_W010,8220A-7335,"Bifir - Engineer Review & Comment DDA",TT_Task,,"Design Stage 2 : Detailed Design Submission",15-Aug-2012,11-Sep-2012,27,28-Apr-2011,30-May-2012,398,-475,371,1374.07,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W010,8220A-7345,"Bifir - BD Consultation",TT_Task,,"Design Stage 2 : Detailed Design Submission",15-Aug-2012,11-Sep-2012,27,28-Apr-2011,31-May-2012,399,-475,372,1377.78,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W010,8220A-7355,"Bifir - Revise, ICE & Resubmit DDA",TT_Task,,"Design Stage 2 : Detailed Design Submission",05-Jun-2013,20-Jun-2013,15,16-Jul-2012,04-Aug-2012,19,-324,4,26.67,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,2,2
822_AB_W010,8220A-7365,"Bifir - Engineer Review & Approve DDA",TT_Task,,"Design Stage 2 : Detailed Design Submission",20-Jun-2013,19-Jul-2013,29,02-Jun-2012,14-Jul-2012,42,-383,13,44.83,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W010,8220A-7375,"Bifir - BD Consultation",TT_Task,,"Design Stage 2 : Detailed Design Submission",20-Jun-2013,19-Jul-2013,29,16-Jul-2012,03-Aug-2012,18,-339,-11,-37.93,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W010,8220A-5750,"IF823A - Prepare, ICE & Submit AIP",TT_Task,,"Design Stage 1 : Approval in Principal",11-Sep-2010,25-Sep-2010,14,11-Sep-2010,05-Nov-2010,55,0,41,292.86,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,0,2
822_AB_W010,8220A-5760,"IF823A - Engineer Review & Comment AIP",TT_Task,,"Design Stage 1 : Approval in Principal",05-Nov-2010,02-Dec-2010,27,05-Nov-2010,26-Nov-2010,21,0,-6,-22.22,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W010,8220A-5770,"IF823A - BD Consultation",TT_Task,,"Design Stage 1 : Approval in Principal",05-Nov-2010,02-Dec-2010,27,05-Nov-2010,26-Nov-2010,21,0,-6,-22.22,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W010,8220A-5780,"IF823A - Revise, ICE & Resubmit AIP",TT_Task,,"Design Stage 1 : Approval in Principal",05-Nov-2010,18-Nov-2010,13,05-Nov-2010,26-Nov-2010,21,0,8,61.54,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,2,3
822_AB_W010,8220A-5790,"IF823A - Engineer Review & Approve AIP",TT_Task,,"Design Stage 1 : Approval in Principal",05-Nov-2010,02-Dec-2010,27,05-Nov-2010,26-Nov-2010,21,0,-6,-22.22,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W010,8220A-5800,"IF823A - BD Consultation",TT_Task,,"Design Stage 1 : Approval in Principal",05-Nov-2010,02-Dec-2010,27,05-Nov-2010,26-Nov-2010,21,0,-6,-22.22,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W010,8220A-5810,"IF823A - Prepare, ICE & Submit DDA",TT_Task,,"Design Stage 2 : Detailed Design Submission",05-Jul-2011,18-Jul-2011,13,05-Jul-2011,06-Aug-2011,32,0,19,146.15,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,3,2
822_AB_W010,8220A-5820,"IF823A - Engineer Review & Comment DDA",TT_Task,,"Design Stage 2 : Detailed Design Submission",08-Aug-2011,03-Sep-2011,26,07-Aug-2011,07-May-2012,274,-1,248,953.85,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W010,8220A-5830,"IF823A - BD Consultation",TT_Task,,"Design Stage 2 : Detailed Design Submission",03-Oct-2012,31-Oct-2012,28,08-May-2012,13-Jun-2012,36,-148,8,28.57,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W010,8220A-5840,"IF823A - Revise, ICE & Resubmit DDA",TT_Task,,"Design Stage 2 : Detailed Design Submission",26-Oct-2012,09-Nov-2012,14,14-Jun-2012,27-Jun-2012,13,-134,-1,-7.14,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,2,2
822_AB_W010,8220A-5850,"IF823A - Engineer Review & Approve DDA",TT_Task,,"Design Stage 2 : Detailed Design Submission",09-Nov-2012,07-Dec-2012,28,28-Jun-2012,02-Aug-2012,35,-134,7,25.00,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W010,8220A-5860,"IF823A - BD Consultation",TT_Task,,"Design Stage 2 : Detailed Design Submission",09-Nov-2012,07-Dec-2012,28,03-Aug-2012,29-Sep-2012,57,-98,29,103.57,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W010,8220A-7230,"Prepare Working Docs and Drwgs",TT_Task,,"Design Stage 3 : Issue for Construction",20-Sep-2011,19-Oct-2011,29,20-Aug-2011,10-Sep-2011,21,-31,-8,-27.59,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,2,1
822_AB_W010,8220A-7240,"Issue Working Docs and Drawings",TT_Task,,"Design Stage 3 : Issue for Construction",12-Dec-2012,19-Dec-2012,7,11-Sep-2011,20-Sep-2011,9,-458,2,28.57,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W010,8220A-7250,"Package Issued",TT_FinMile,,"Design Stage 3 : Issue for Construction",19-Dec-2012,19-Dec-2012,0,20-Sep-2011,20-Sep-2011,,-456,,,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W010,8220A-5565,"VB5 Green Roof - Prepare Working Docs and Drwgs",TT_Task,,"Design Stage 3 : Issue for Construction",04-Feb-2015,06-Mar-2015,30,10-Mar-2010,10-Mar-2010,,-1792,,,01-Jan-2017,01-Jan-2017,21-Oct-2013,21-Oct-2013,1,1
822_AB_W010,8220A-5575,"VB5 Green Roof - Issue Working Docs and Drawings",TT_Task,,"Design Stage 3 : Issue for Construction",07-Mar-2015,13-Mar-2015,6,10-Mar-2010,10-Mar-2010,,-1823,,,01-Jan-2017,01-Jan-2017,21-Oct-2013,21-Oct-2013,1,1
822_AB_W010,8220A-5585,"VB5 Green Roof - Package Issued",TT_FinMile,,"Design Stage 3 : Issue for Construction",13-Mar-2015,13-Mar-2015,0,10-Mar-2010,10-Mar-2010,,-1829,,,01-Jan-2017,01-Jan-2017,21-Oct-2013,21-Oct-2013,1,1
822_AB_W010,8220A-5525,"VB5 Green Roof - Prepare, ICE &",TT_Task,,"Design Stage 2 : Detailed Design Submission",08-Nov-2014,21-Nov-2014,13,10-Mar-2010,10-Mar-2010,,-1704,,,01-Jan-2017,01-Jan-2017,21-Oct-2013,21-Oct-2013,0,1
822_AB_W010,8220A-5535,"VB5 Green Roof - Engineer Review",TT_Task,,"Design Stage 2 : Detailed Design Submission",22-Nov-2014,19-Dec-2014,27,10-Mar-2010,10-Mar-2010,,-1718,,,01-Jan-2017,01-Jan-2017,21-Oct-2013,21-Oct-2013,1,1
822_AB_W010,8220A-5545,"VB5 Green Roof - Revise, ICE & R",TT_Task,,"Design Stage 2 : Detailed Design Submission",20-Dec-2014,06-Jan-2015,17,10-Mar-2010,10-Mar-2010,,-1746,,,01-Jan-2017,01-Jan-2017,21-Oct-2013,21-Oct-2013,1,1
822_AB_W010,8220A-5555,"VB5 Green Roof - Engineer Review",TT_Task,,"Design Stage 2 : Detailed Design Submission",07-Jan-2015,03-Feb-2015,27,10-Mar-2010,10-Mar-2010,,-1764,,,01-Jan-2017,01-Jan-2017,21-Oct-2013,21-Oct-2013,1,1
822_AB_W010,8220A-2120,"Wall - Prepare, ICE & Submit DDA",TT_Task,,"Design Stage 2 : Detailed Design Submission",25-May-2012,07-Jun-2012,13,01-May-2012,12-May-2012,11,-24,-2,-15.38,01-Jan-2017,01-Jan-2017,06-Jul-2013,06-Jul-2013,0,2
822_AB_W010,8220A-2130,"Wall - Engineer Review & Comment DDA",TT_Task,,"Design Stage 2 : Detailed Design Submission",11-Oct-2012,08-Nov-2012,28,14-May-2012,14-Jun-2012,31,-150,3,10.71,01-Jan-2017,01-Jan-2017,06-Jul-2013,06-Jul-2013,1,1
