Program,Task Code,Task Name,Task Type,Contract,Parent WBS,Current Planned Start,Current Planned Completed,Current Planned Duration (Days),Actual Start,Actual Completed,Actual Duration (Days),Delay (Days),Overrun (Days),Overrun (%),Current Early Start,Current Early End,Current Late Start,Current Late End,Predecessors,Successors
822_AB_W11v4Dr1,822-KD-CD-1000,"Completion of the Whole of the Works",TT_FinMile,,"Table 1 - Whole of the Works",12-Nov-2017,12-Nov-2017,0,23-Mar-2017,23-Mar-2017,,-234,,,,,,,22,0
822_AB_W11v4Dr1,822-KD-SDC-4A-1,"Tunnels from Northern to Southern Limit Degree 1 (revised 14/03/14)",TT_FinMile,,"Table 4 - Specified Degrees of Completion",24-Nov-2015,24-Nov-2015,0,01-Mar-2015,01-Mar-2015,,-268,,,,,,,1,0
822_AB_W11v4Dr1,822-KD-SDC-4B-1,"SM Vent Building and Shaft - all rooms and common areas Degree 1",TT_FinMile,,"Table 4 - Specified Degrees of Completion",05-Feb-2016,05-Feb-2016,0,22-Jan-2016,22-Jan-2016,,-14,,,,,,,3,0
822_AB_W11v4Dr1,822-KD-SDC-4B-2,"SM Vent Building and Shaft - all rooms and common areas Degree 2",TT_FinMile,,"Table 4 - Specified Degrees of Completion",09-Jun-2017,09-Jun-2017,0,,,,0,,,09-Jun-2017,09-Jun-2017,28-Sep-2013,28-Sep-2013,11,0
822_AB_W11v4Dr1,822-KD-SDC-4B-3,"SM Vent Building and Shaft - all rooms and common areas Degree 3",TT_FinMile,,"Table 4 - Specified Degrees of Completion",21-Jun-2017,21-Jun-2017,0,,,,0,,,21-Jun-2017,21-Jun-2017,30-Nov-2013,30-Nov-2013,13,0
822_AB_W11v4Dr1,822-KD-SDC-4C-3,"PH Vent Building - all rooms and common areas Degree 3",TT_FinMile,,"Table 4 - Specified Degrees of Completion",31-May-2017,31-May-2017,0,,,,0,,,31-May-2017,31-May-2017,01-Mar-2014,01-Mar-2014,2,0
822_AB_W11v4Dr1,822-KD-SDC-4E-1,"SM EAP Adit - all rooms and common areas Degree 1",TT_FinMile,,"Table 4 - Specified Degrees of Completion",02-Jan-2015,02-Jan-2015,0,23-Dec-2014,23-Dec-2014,,-10,,,,,,,0,0
822_AB_W11v4Dr1,822-KD-SDC-4E-2,"SM EAP Adit - all rooms and common areas Degree 2",TT_FinMile,,"Table 4 - Specified Degrees of Completion",01-Aug-2015,01-Aug-2015,0,09-Jul-2016,09-Jul-2016,,343,,,,,,,1,0
822_AB_W11v4Dr1,822-KD-SDC-4E-3,"SM EAP Adit - all rooms and common areas Degree 3",TT_FinMile,,"Table 4 - Specified Degrees of Completion",31-May-2017,31-May-2017,0,,,,0,,,31-May-2017,31-May-2017,01-Mar-2014,01-Mar-2014,2,0
822_AB_W11v4Dr1,822-KD-SDC-4F-1,"PH Ventilation Adit - Common areas Degree 1",TT_FinMile,,"Table 4 - Specified Degrees of Completion",01-May-2015,01-May-2015,0,09-Apr-2015,09-Apr-2015,,-22,,,,,,,0,0
822_AB_W11v4Dr1,822-KD-SDC-4F-2,"PH Ventilation Adit - Common areas Degree 2",TT_FinMile,,"Table 4 - Specified Degrees of Completion",30-Nov-2015,30-Nov-2015,0,30-Nov-2015,30-Nov-2015,,0,,,,,,,1,0
822_AB_W11v4Dr1,822-KD-SDC-4F-3,"PH Ventilation Adit - Common areas Degree 3",TT_FinMile,,"Table 4 - Specified Degrees of Completion",01-Feb-2017,01-Feb-2017,0,16-Aug-2016,16-Aug-2016,,-169,,,,,,,3,0
822_AB_W11v4Dr1,822-KD-SDC-4G-1,"PH Vehicular Access Adit - Common areas Degree 1",TT_FinMile,,"Table 4 - Specified Degrees of Completion",06-Dec-2015,06-Dec-2015,0,01-May-2015,01-May-2015,,-219,,,,,,,1,0
822_AB_W11v4Dr1,822-KD-SDC-4G-2,"PH Vehicular Access Adit - Common areas Degree 2",TT_FinMile,,"Table 4 - Specified Degrees of Completion",30-Nov-2015,30-Nov-2015,0,30-Jan-2016,30-Jan-2016,,61,,,,,,,1,0
822_AB_W11v4Dr1,822-KD-SDC-4G-3,"PH Vehicular Access Adit - Common areas Degree 3",TT_FinMile,,"Table 4 - Specified Degrees of Completion",31-May-2017,31-May-2017,0,,,,0,,,31-May-2017,31-May-2017,05-Apr-2014,05-Apr-2014,8,1
822_AB_W11v4Dr1,822-KD-SDC-4H-1,"PH Vehicular Access Adit - All rooms Degree 1",TT_FinMile,,"Table 4 - Specified Degrees of Completion",14-Jun-2015,14-Jun-2015,0,30-Apr-2015,30-Apr-2015,,-45,,,,,,,1,0
822_AB_W11v4Dr1,822-KD-SDC-4H-2,"PH Vehicular Access Adit - All rooms Degree 2",TT_FinMile,,"Table 4 - Specified Degrees of Completion",30-Nov-2015,30-Nov-2015,0,30-Nov-2015,30-Nov-2015,,0,,,,,,,1,0
822_AB_W11v4Dr1,822-KD-SDC-4H-3,"PH Vehicular Access Adit - All rooms Degree 3",TT_FinMile,,"Table 4 - Specified Degrees of Completion",31-May-2017,31-May-2017,0,,,,0,,,31-May-2017,31-May-2017,31-May-2014,31-May-2014,6,1
822_AB_W11v4Dr1,822-KD-SDC-4C-2,"PH Vent Building - all rooms and common areas Degree 2",TT_FinMile,,"Table 4 - Specified Degrees of Completion",30-Sep-2016,30-Sep-2016,0,27-Dec-2013,27-Dec-2013,,-1008,,,,,,,0,0
822_AB_W11v4Dr1,822-KD-SDC-4C-1,"PH Vent Building - all rooms and common areas Degree 1",TT_FinMile,,"Table 4 - Specified Degrees of Completion",27-Nov-2016,27-Nov-2016,0,11-Sep-2013,11-Sep-2013,,-1173,,,,,,,0,0
822_AB_W11v4Dr1,822-KD-P-1150,"Planned completion of PHVAA",TT_FinMile,,"Planned Completion Dates",05-Dec-2015,05-Dec-2015,0,01-May-2015,01-May-2015,,-218,,,,,,,1,7
822_AB_W11v4Dr1,822-KD-P-1170,"Planned completion of VB4 (external works)",TT_FinMile,,"Planned Completion Dates",20-May-2017,20-May-2017,0,30-Apr-2017,30-Apr-2017,,-20,,,,,,,10,5
822_AB_W11v4Dr1,822-KD-P-1190,"Planned completion of VB5 (internal works)",TT_FinMile,,"Planned Completion Dates",05-Feb-2016,05-Feb-2016,0,22-Jan-2016,22-Jan-2016,,-14,,,,,,,2,6
822_AB_W11v4Dr1,822-KD-P-2000,"Planned Completion of the Whole of the Works",TT_FinMile,,"Planned Completion Dates",02-Jan-2018,02-Jan-2018,0,,,,0,,,02-Jan-2018,02-Jan-2018,30-Dec-2017,30-Dec-2017,34,1
822_AB_W11v4Dr1,822-KD-P-1195,"Planned completion of VB5 (external works)",TT_FinMile,,"Planned Completion Dates",13-Sep-2017,13-Sep-2017,0,,,,0,,,13-Sep-2017,13-Sep-2017,28-Sep-2017,28-Sep-2017,10,4
822_AB_W11v4Dr1,822-KD-P-2010,"Planned closure of Main Tunnel lining at SY Construction Adit Junction",TT_FinMile,,"Planned Completion Dates",23-Nov-2015,23-Nov-2015,0,09-Dec-2015,09-Dec-2015,,16,,,,,,,2,1
822_AB_W11v4Dr1,822-KD-P-1175,"Planned completion of Pat Heung",TT_FinMile,,"Planned Completion Dates",29-Jun-2017,29-Jun-2017,0,,,,0,,,29-Jun-2017,29-Jun-2017,30-Dec-2017,30-Dec-2017,2,1
822_AB_W11v4Dr1,822-KD-P-1180,"Planned completion of Main Tunnel Remdials",TT_FinMile,,"Planned Completion Dates",31-May-2017,31-May-2017,0,,,,0,,,31-May-2017,31-May-2017,29-Nov-2017,29-Nov-2017,1,1
822_AB_W11v4Dr1,822-KD-A-3330,"Vacate Area 6.11 (Tai Shu Ha) - EI 92 (after 824 blasting or 30 Jun 15)",TT_FinMile,,"Tai Shu Ha",01-Feb-2016,01-Feb-2016,0,27-Nov-2015,27-Nov-2015,,-66,,,,,,,1,1
822_AB_W11v4Dr1,822-KD-A-3340,"Vacate Area 6.12 (Tai Shu Ha) - EI 92 (after 824 blasting or 30 Jun 15)",TT_FinMile,,"Tai Shu Ha",01-Feb-2016,01-Feb-2016,0,27-Nov-2015,27-Nov-2015,,-66,,,,,,,1,1
822_AB_W11v4Dr1,822-KD-A-3410,"Vacate Area 6.8 (So Kwan Wat) -EI 97 (Return Date extended to 30 Sep 15) (MTR Letter: Extend to 31 Dec 17)",TT_FinMile,,"So Kwan Wat",31-Dec-2017,31-Dec-2017,0,,,,0,,,31-Dec-2017,31-Dec-2017,30-Dec-2017,30-Dec-2017,2,1
822_AB_W11v4Dr1,822-KD-A-3420,"Vacate Area 7.1 (Shing Mun)",TT_FinMile,,"Shing Mun",12-Oct-2017,12-Oct-2017,0,,,,0,,,12-Oct-2017,12-Oct-2017,30-Dec-2017,30-Dec-2017,2,1
822_AB_W11v4Dr1,822-KD-A-3430,"Vacate Area 7.2 (Shing Mun)",TT_FinMile,,"Shing Mun",12-Oct-2017,12-Oct-2017,0,,,,0,,,12-Oct-2017,12-Oct-2017,30-Dec-2017,30-Dec-2017,1,1
822_AB_W11v4Dr1,822-KD-A-4205,"Vacate Area 7.3 (Part - Shing Mun Bus Terminus)",TT_FinMile,,"Shing Mun",12-Oct-2017,12-Oct-2017,0,,,,0,,,12-Oct-2017,12-Oct-2017,30-Dec-2017,30-Dec-2017,1,1
822_AB_W11v4Dr1,822-KD-A-3290,"Vacate Area 6.4 (Kam Sheung Rd - by SLG)",TT_FinMile,,"Pat Heung",24-Mar-2017,24-Mar-2017,0,23-Jan-2017,23-Jan-2017,,-60,,,,,,,2,1
822_AB_W11v4Dr1,822-KD-A-3380,"Vacate Area 6.1 (Pat Heung)",TT_FinMile,,"Pat Heung",30-Jun-2017,30-Jun-2017,0,,,,0,,,30-Jun-2017,30-Jun-2017,30-Dec-2017,30-Dec-2017,9,1
822_AB_W11v4Dr1,822-KD-A-3390,"2nd Vacate Area 6.2 (Pat Heung)",TT_FinMile,,"Pat Heung",30-Jun-2017,30-Jun-2017,0,,,,0,,,30-Jun-2017,30-Jun-2017,30-Dec-2017,30-Dec-2017,1,1
822_AB_W11v4Dr1,822-KD-A-3400,"Vacate Area 6.3 (Pat Heung)",TT_FinMile,,"Pat Heung",30-Jun-2017,30-Jun-2017,0,,,,0,,,30-Jun-2017,30-Jun-2017,30-Dec-2017,30-Dec-2017,1,1
822_AB_W11v4Dr1,822-KD-A-4880,"Vacate Area 6.1A  (Pat Heung)",TT_FinMile,,"Pat Heung",30-Jun-2017,30-Jun-2017,0,,,,0,,,30-Jun-2017,30-Jun-2017,30-Dec-2017,30-Dec-2017,2,1
822_AB_W11v4Dr1,822-KD-A-3460,"Vacate Area 8.5 (Kwai Fong Compound)",TT_FinMile,,"Kwai Fong",27-Oct-2017,27-Oct-2017,0,,,,0,,,27-Oct-2017,27-Oct-2017,30-Dec-2017,30-Dec-2017,1,1
822_AB_W11v4Dr1,822-KD-A-3440,"2nd Vacate Area 8.2 (Shek Yam)",TT_FinMile,,"Shek Yam",30-Apr-2017,30-Apr-2017,0,12-Dec-2016,12-Dec-2016,,-139,,,,,,,1,1
822_AB_W11v4Dr1,822-KD-A-3450,"Vacate Area 8.3 (Shek Yam)",TT_FinMile,,"Shek Yam",30-Apr-2017,30-Apr-2017,0,12-Dec-2016,12-Dec-2016,,-139,,,,,,,2,1
822_AB_W11v4Dr1,822-KD-DC-1250,"Provide DC with full access to VB5",TT_Mile,,"Access Dates for DCs",01-Apr-2016,01-Apr-2016,0,06-Feb-2016,06-Feb-2016,,-55,,,,,,,3,1
822_AB_W11v4Dr1,822-KD-DC-1330,"Provide DC with access to SMS L1 to G/F (GL D-F)",TT_Mile,,"Access Dates for DCs",31-Oct-2015,31-Oct-2015,0,31-Oct-2015,31-Oct-2015,,0,,,,,,,0,0
822_AB_W11v4Dr1,822-KD-DC-1340,"Provide DC with access to SMS U1 to Roof (GL B-F)",TT_Mile,,"Access Dates for DCs",06-Feb-2016,06-Feb-2016,0,21-Nov-2015,21-Nov-2015,,-77,,,,,,,1,0
822_AB_W11v4Dr1,822-KD-IPS-E07,"Substantially complete all works",TT_FinMile,,"Cost Centre E - Adits Connecting SM Shaft and Track Alignment",21-May-2017,21-May-2017,0,30-Apr-2017,30-Apr-2017,,-21,,,,,,,3,1
822_AB_W11v4Dr1,822-KD-IPS-G02,"Complete structure of SM Vent Building up to roof level",TT_FinMile,,"Cost Centre G - VB5 and Associated Works",05-Feb-2016,05-Feb-2016,0,22-Jan-2016,22-Jan-2016,,-14,,,,,,,2,1
822_AB_W11v4Dr1,822-KD-IPS-G03,"Degree 1 completion for all rooms in SM Vent Building",TT_FinMile,,"Cost Centre G - VB5 and Associated Works",05-Feb-2016,05-Feb-2016,0,22-Jan-2016,22-Jan-2016,,-14,,,,,,,2,2
822_AB_W11v4Dr1,822-KD-IPS-G04,"Degree 2 completion for all rooms in SM Vent Building",TT_FinMile,,"Cost Centre G - VB5 and Associated Works",21-Oct-2016,21-Oct-2016,0,31-Aug-2016,31-Aug-2016,,-51,,,,,,,2,1
822_AB_W11v4Dr1,822-KD-IPS-G05,"Degree 3 completion for all rooms in SM Vent Building",TT_FinMile,,"Cost Centre G - VB5 and Associated Works",30-Apr-2017,30-Apr-2017,0,31-Mar-2017,31-Mar-2017,,-30,,,,,,,9,1
822_AB_W11v4Dr1,822-KD-IPS-G06,"All permanent doors installed",TT_FinMile,,"Cost Centre G - VB5 and Associated Works",30-Apr-2017,30-Apr-2017,0,30-Apr-2017,30-Apr-2017,,0,,,,,,,4,1
822_AB_W11v4Dr1,822-KD-IPS-G07A,"All works substantially complete",TT_FinMile,,"Cost Centre G - VB5 and Associated Works",30-Apr-2017,30-Apr-2017,0,30-Apr-2017,30-Apr-2017,,0,,,,,,,14,1
822_AB_W11v4Dr1,822-KD-IPS-G0112,"Complete structure of SMVB GL B-F Level U1 to U2",TT_FinMile,,"Cost Centre G - VB5 and Associated Works",06-Dec-2015,06-Dec-2015,0,06-Dec-2015,06-Dec-2015,,0,,,,,,,1,1
822_AB_W11v4Dr1,822-KD-IPS-G0122,"Complete structure of SMVB GL C-F Level U2 to Roof",TT_FinMile,,"Cost Centre G - VB5 and Associated Works",26-Dec-2015,26-Dec-2015,0,09-Jan-2016,09-Jan-2016,,14,,,,,,,1,1
822_AB_W11v4Dr1,822-KD-IPS-D07A,"All works substantially complete",TT_FinMile,,"Cost Centre D - VB4 and Associated Works",06-Nov-2016,06-Nov-2016,0,31-Aug-2016,31-Aug-2016,,-67,,,,,,,9,1
822_AB_W11v4Dr1,822-KD-IPS-C06,"Degree 1 Completion of PHVA & PHVAA (Common Areas)",TT_FinMile,,"Cost Centre C - Adits Connecting VB4 and Track Alignment",06-Dec-2015,06-Dec-2015,0,24-Jul-2015,24-Jul-2015,,-135,,,,,,,1,1
822_AB_W11v4Dr1,822-KD-IPS-C08A,"Substantial Completion of PHVAA",TT_FinMile,,"Cost Centre C - Adits Connecting VB4 and Track Alignment",30-Apr-2017,30-Apr-2017,0,30-Apr-2017,30-Apr-2017,,0,,,,,,,2,1
822_AB_W11v4Dr1,822-KD-IPS-C0627,"Degree 1 Completion for all rooms in PHVAA",TT_FinMile,,"Cost Centre C - Adits Connecting VB4 and Track Alignment",06-Dec-2015,06-Dec-2015,0,30-Apr-2015,30-Apr-2015,,-220,,,,,,,1,1
822_AB_W11v4Dr1,822-KD-IPS-A13,"Approval of draft O&M Manuals and draft as-built drawings for the Whole of the Works",TT_FinMile,,"Cost Centre A - Preliminaries",30-Apr-2017,30-Apr-2017,0,30-Apr-2017,30-Apr-2017,,0,,,,,,,4,1
822_AB_W11v4Dr1,822-KD-IPS-A14,"Approval of O&M Manuals and as-built drawings for the Whole of the Works",TT_FinMile,,"Cost Centre A - Preliminaries",30-Jun-2017,30-Jun-2017,0,,,,0,,,30-Jun-2017,30-Jun-2017,31-Dec-2017,31-Dec-2017,2,1
822_AB_W11v4Dr1,822-KD-IPS-F08,"Degree 2 completion of all rooms within Vent Shaft",TT_FinMile,,"Cost Centre F - SM EAP and Vent Shaft",30-Sep-2016,30-Sep-2016,0,30-Aug-2016,30-Aug-2016,,-31,,,,,,,2,1
822_AB_W11v4Dr1,822-KD-IPS-F09,"Degree 3 completion of all rooms within Vent Shaft",TT_FinMile,,"Cost Centre F - SM EAP and Vent Shaft",21-May-2017,21-May-2017,0,31-Mar-2017,31-Mar-2017,,-51,,,,,,,4,1
822_AB_W11v4Dr1,822-KD-IPS-F10,"All permanent doors installed",TT_FinMile,,"Cost Centre F - SM EAP and Vent Shaft",15-Mar-2017,15-Mar-2017,0,27-Jan-2017,27-Jan-2017,,-47,,,,,,,6,1
822_AB_W11v4Dr1,822-KD-IPS-F11A,"All works substantially complete",TT_FinMile,,"Cost Centre F - SM EAP and Vent Shaft",21-May-2017,21-May-2017,0,30-Apr-2017,30-Apr-2017,,-21,,,,,,,3,1
822_AB_W11v4Dr1,822-KD-IPS-F0697,"Degree 3 completion for all rooms in EAP and complete shaft structure",TT_FinMile,,"Cost Centre F - SM EAP and Vent Shaft",21-May-2017,21-May-2017,0,30-Apr-2017,30-Apr-2017,,-21,,,,,,,2,1
822_AB_W11v4Dr1,822-SM-V5-FW-M-1170A,"Waterproofing to roof",TT_Task,,"VB5 External Works",04-Jul-2016,06-Aug-2016,33,04-Jul-2016,01-Sep-2016,59,0,26,78.79,31-May-2017,31-May-2017,09-Nov-2013,09-Nov-2013,1,2
822_AB_W11v4Dr1,822-SM-VB5-EW-M-3020,"Remove substation",TT_Task,,"VB5 External Works",04-Jul-2016,09-Jul-2016,5,04-Jul-2016,09-Jul-2016,5,0,0,0.00,31-May-2017,31-May-2017,30-Nov-2013,30-Nov-2013,0,2
822_AB_W11v4Dr1,822-SM-VB5-EW-M-3030,"Remove worker shelter",TT_Task,,"VB5 External Works",11-Jul-2016,23-Jul-2016,12,11-Jul-2016,23-Jul-2016,12,0,0,0.00,31-May-2017,31-May-2017,30-Nov-2013,30-Nov-2013,1,1
822_AB_W11v4Dr1,822-SM-VB5-MP-1170K1,"Portion 1 - Laying of duct and Constructino of Drawing pit",TT_Task,,"Traffic Signal",06-Oct-2016,08-Oct-2016,2,07-Nov-2016,09-Nov-2016,2,32,0,0.00,31-May-2017,31-May-2017,29-Dec-2017,29-Dec-2017,2,1
822_AB_W11v4Dr1,822-SM-VB5-MP-1170K2,"Portion 1 - Backfill to Formation Level",TT_Task,,"Traffic Signal",10-Oct-2016,11-Oct-2016,1,10-Nov-2016,11-Nov-2016,1,31,0,0.00,31-May-2017,31-May-2017,29-Dec-2017,29-Dec-2017,1,1
822_AB_W11v4Dr1,822-SM-VB5-MP-1170K3,"Portion 1 - Excavation and Installation of Pole",TT_Task,,"Traffic Signal",31-May-2017,01-Jun-2017,1,,,,0,,,31-May-2017,01-Jun-2017,29-Dec-2017,30-Dec-2017,2,1
822_AB_W11v4Dr1,822-SM-VB5-MP-1170Q1,"Portion 2 - Installation of Traffic Sign",TT_Task,,"Traffic Signal",31-May-2017,01-Jun-2017,1,,,,0,,,31-May-2017,01-Jun-2017,29-Dec-2017,30-Dec-2017,1,1
822_AB_W11v4Dr1,822-SM-VB5-MP-1280A,"Portion 3 - Installation of Traffic Sign",TT_Task,,"Traffic Signal",31-May-2017,31-May-2017,0,,,,0,,,31-May-2017,31-May-2017,30-Dec-2017,30-Dec-2017,1,1
822_AB_W11v4Dr1,822-SM-VB5-MP-1170G1,"Portion 1 - Advance Notification",TT_Task,,"U/U Undertaker Works",18-Jul-2016,23-Jul-2016,5,18-Jul-2016,23-Jul-2016,5,0,0,0.00,31-May-2017,31-May-2017,28-Sep-2013,28-Sep-2013,1,3
822_AB_W11v4Dr1,822-SM-VB5-MP-1170G2,"Portion 1 - Laying of Cable",TT_Task,,"U/U Undertaker Works",25-Jul-2016,30-Jul-2016,5,25-Jul-2016,09-Aug-2016,15,0,10,200.00,31-May-2017,31-May-2017,29-Dec-2017,29-Dec-2017,1,1
822_AB_W11v4Dr1,822-SM-VB5-MP-1170G3,"Portion 1 - Backfilling",TT_Task,,"U/U Undertaker Works",06-Sep-2016,06-Sep-2016,0,10-Aug-2016,10-Aug-2016,,-27,,,31-May-2017,31-May-2017,29-Dec-2017,29-Dec-2017,2,1
822_AB_W11v4Dr1,822-SM-VB5-MP-1170H1,"Portion 1 - Laying of Cable Duct (At Pedestrian Path)",TT_Task,,"U/U Undertaker Works",18-Jul-2016,21-Jul-2016,3,18-Jul-2016,21-Jul-2016,3,0,0,0.00,31-May-2017,31-May-2017,29-Dec-2017,29-Dec-2017,1,2
822_AB_W11v4Dr1,822-SM-VB5-MP-1170H2,"Portion 1 - Construction of Drawpits (At pedestrian Path)",TT_Task,,"U/U Undertaker Works",22-Jul-2016,23-Jul-2016,1,22-Jul-2016,23-Jul-2016,1,0,0,0.00,31-May-2017,31-May-2017,29-Dec-2017,29-Dec-2017,2,1
822_AB_W11v4Dr1,822-SM-VB5-MP-1170N1,"Portion 2 - Access for CLP cable Laying",TT_Task,,"U/U Undertaker Works",25-Jul-2016,02-Aug-2016,8,25-Jul-2016,10-Aug-2016,16,0,8,100.00,31-May-2017,31-May-2017,28-Sep-2013,28-Sep-2013,1,3
822_AB_W11v4Dr1,822-SM-VB5-MP-1170N2,"Portion 2 - Laying of Cross Road Duct",TT_Task,,"U/U Undertaker Works",22-Aug-2016,25-Aug-2016,3,12-Aug-2016,16-Aug-2016,4,-10,1,33.33,31-May-2017,31-May-2017,28-Sep-2013,28-Sep-2013,1,1
822_AB_W11v4Dr1,822-SM-VB5-MP-1170N3,"Portion 2 - Connection of 11kVA Cable Joint",TT_Task,,"U/U Undertaker Works",11-Oct-2016,17-Oct-2016,6,31-Oct-2016,28-Dec-2016,58,20,52,866.67,31-May-2017,31-May-2017,28-Sep-2013,28-Sep-2013,5,3
822_AB_W11v4Dr1,822-SM-VB5-MP-1170Z,"Portion 3 - CLP Cable",TT_LOE,,"U/U Undertaker Works",26-Jul-2016,08-Aug-2016,13,26-Jul-2016,28-Dec-2016,155,0,142,1092.31,,,,,1,1
822_AB_W11v4Dr1,822-SM-VB5-MP-1170Z1,"Portion 3 - Excavation for Cable laying and Connection",TT_Task,,"U/U Undertaker Works",26-Jul-2016,27-Jul-2016,1,26-Jul-2016,13-Oct-2016,79,0,78,7800.00,31-May-2017,31-May-2017,28-Sep-2013,28-Sep-2013,1,2
822_AB_W11v4Dr1,822-SM-VB5-MP-1170Z2,"Portion 3 - Laying of Cable and Connection of 11kVA Cable",TT_Task,,"U/U Undertaker Works",01-Oct-2016,10-Oct-2016,9,14-Oct-2016,28-Dec-2016,75,13,66,733.33,31-May-2017,31-May-2017,28-Sep-2013,28-Sep-2013,1,3
822_AB_W11v4Dr1,822-SM-VB5-MP-1170Z3,"Portion 3 - Backfilling",TT_Task,,"U/U Undertaker Works",11-Oct-2016,12-Oct-2016,1,27-Dec-2016,28-Dec-2016,1,77,0,0.00,31-May-2017,31-May-2017,23-Dec-2017,23-Dec-2017,2,2
822_AB_W11v4Dr1,822-SM-VB5-MP-1170G,"Portion 1 - CLP cable (by CLP)",TT_LOE,,"U/U Undertaker Works",18-Jul-2016,01-Aug-2016,14,18-Jul-2016,10-Aug-2016,23,0,9,64.29,,,,,1,1
822_AB_W11v4Dr1,822-SM-VB5-MP-1170H,"Portion 1 - Telecom (by HGC)",TT_LOE,,"U/U Undertaker Works",18-Jul-2016,23-Jul-2016,5,18-Jul-2016,23-Jul-2016,5,0,0,0.00,,,,,1,1
822_AB_W11v4Dr1,822-SM-VB5-MP-1170N,"Portion 2 - CLP cable",TT_LOE,,"U/U Undertaker Works",25-Jul-2016,13-Aug-2016,19,25-Jul-2016,28-Dec-2016,156,0,137,721.05,,,,,1,1
822_AB_W11v4Dr1,EVT-VB5-100,"CLP Delay in locating and completing 11KV Cabling Works",TT_Task,,"U/U Undertaker Works",13-Oct-2016,20-Dec-2016,68,13-Oct-2016,28-Dec-2016,76,0,8,11.76,31-May-2017,31-May-2017,28-Sep-2013,28-Sep-2013,1,18
822_AB_W11v4Dr1,822-SM-VB5-MP-1170Y1,"Portion 3 - Excavation",TT_Task,,"Connection to Surface Drainage",01-Oct-2016,03-Oct-2016,2,03-Oct-2016,04-Oct-2016,1,2,-1,-50.00,31-May-2017,31-May-2017,28-Sep-2013,28-Sep-2013,2,1
822_AB_W11v4Dr1,822-SM-VB5-MP-1170Y2,"Portion 3 - Pipe Laying",TT_Task,,"Connection to Surface Drainage",04-Oct-2016,05-Oct-2016,1,05-Oct-2016,06-Oct-2016,1,1,0,0.00,31-May-2017,31-May-2017,28-Sep-2013,28-Sep-2013,1,1
822_AB_W11v4Dr1,822-SM-VB5-MP-1170Y3,"Portion 3 - Backfilling",TT_Task,,"Connection to Surface Drainage",06-Oct-2016,07-Oct-2016,1,07-Oct-2016,08-Oct-2016,1,1,0,0.00,31-May-2017,31-May-2017,28-Sep-2013,28-Sep-2013,1,2
822_AB_W11v4Dr1,822-SM-VB5-MP-1170J1,"Portion 1 - Laying of duct",TT_Task,,"Public Lighting",30-Sep-2016,03-Oct-2016,3,01-Nov-2016,03-Nov-2016,2,32,-1,-33.33,31-May-2017,31-May-2017,29-Dec-2017,29-Dec-2017,4,1
822_AB_W11v4Dr1,822-SM-VB5-MP-1170J2,"Portion 1 - Backfill to Formation Level",TT_Task,,"Public Lighting",04-Oct-2016,05-Oct-2016,1,04-Nov-2016,05-Nov-2016,1,31,0,0.00,31-May-2017,31-May-2017,29-Dec-2017,29-Dec-2017,2,2
822_AB_W11v4Dr1,822-SM-VB5-MP-1170J3,"Portion 1 - Excavation of Pit for Installation of Lamp Pole",TT_Task,,"Public Lighting",06-Jan-2017,07-Jan-2017,1,07-Nov-2016,08-Nov-2016,1,-60,0,0.00,31-May-2017,31-May-2017,30-Dec-2017,30-Dec-2017,2,1
822_AB_W11v4Dr1,822-SM-VB5-MP-1170J4,"Portion 1 - Installation of Lamp Pole by HyD Lighting",TT_Task,,"Public Lighting",25-Jan-2017,25-Jan-2017,0,25-Nov-2016,25-Nov-2016,,-61,,,31-May-2017,31-May-2017,30-Dec-2017,30-Dec-2017,1,1
822_AB_W11v4Dr1,822-SM-VB5-MP-1170P1,"Portion 2 - Laying of Duct",TT_Task,,"Public Lighting",18-Oct-2016,21-Oct-2016,3,29-Dec-2016,27-Jan-2017,29,72,26,866.67,31-May-2017,31-May-2017,29-Dec-2017,29-Dec-2017,2,1
822_AB_W11v4Dr1,822-SM-VB5-MP-1170P2,"Portion 2 - Construction of Drawpit",TT_Task,,"Public Lighting",28-Feb-2017,01-Mar-2017,1,17-Mar-2017,20-Mar-2017,3,17,2,200.00,31-May-2017,31-May-2017,29-Dec-2017,29-Dec-2017,1,1
822_AB_W11v4Dr1,822-SM-VB5-MP-1260A,"Portion 3 - Laying Cable duct and Drawpit",TT_Task,,"Public Lighting",13-Oct-2016,15-Oct-2016,2,31-Dec-2016,27-Jan-2017,27,79,25,1250.00,31-May-2017,31-May-2017,23-Dec-2017,23-Dec-2017,2,1
822_AB_W11v4Dr1,822-SM-VB5-MP-1260B,"Portion 3 - Excavation for Light Pole",TT_Task,,"Public Lighting",28-Feb-2017,28-Feb-2017,0,17-Mar-2017,20-Mar-2017,3,17,,,31-May-2017,31-May-2017,23-Dec-2017,23-Dec-2017,1,1
822_AB_W11v4Dr1,822-SM-VB5-MP-1260C,"Portion 3 - Installation of Lamp Pole by HyD Lighting",TT_Task,,"Public Lighting",17-Mar-2017,17-Mar-2017,0,10-Mar-2017,11-Mar-2017,1,-7,,,31-May-2017,31-May-2017,23-Dec-2017,23-Dec-2017,1,1
