Program,Task Code,Task Name,Task Type,Contract,Parent WBS,Current Planned Start,Current Planned Completed,Current Planned Duration (Days),Actual Start,Actual Completed,Actual Duration (Days),Delay (Days),Overrun (Days),Overrun (%),Current Early Start,Current Early End,Current Late Start,Current Late End,Predecessors,Successors
823A_As-built,823A-NT-EC-1010,"Construction of Temporary Culvert (open channel)",TT_Task,,"East Culvert",25-Jun-2013,22-Jul-2013,27,01-Mar-2013,28-Mar-2013,27,-116,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-NT-EC-1020,"Temporary box culvert (At Box 6B Area) Saw Cut D-wall",TT_Task,,"East Culvert",01-Apr-2014,08-Apr-2014,7,01-Apr-2014,08-Apr-2014,7,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-BF-1030,"Reinstate Nullah Base of original route",TT_Task,,"Backfilling",25-Feb-2014,10-Mar-2014,13,25-Feb-2014,28-Mar-2014,31,0,18,138.46,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-BF-1040,"Reinstate Nullah to original route",TT_Task,,"Backfilling",29-Mar-2014,13-May-2014,45,29-Mar-2014,15-Apr-2014,17,0,-28,-62.22,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-BF-1050,"Construction & connect East Box Culvert from Box 6B to KTR",TT_Task,,"Backfilling",14-Apr-2014,13-May-2014,29,10-Feb-2014,15-Apr-2014,64,-63,35,120.69,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,4
823A_As-built,823A-NT-6A-BF-1060,"Reinstatement of Wang Toi Shan Shan Tsuen Road",TT_Task,,"Backfilling",01-Dec-2015,13-Jul-2016,225,01-Dec-2015,18-Jul-2016,230,0,5,2.22,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-NT-6A-BF-1000,"Removal of Temporary Nullah",TT_Task,,"Backfilling",01-Mar-2014,21-Jun-2014,112,04-Feb-2014,16-Jun-2014,132,-25,20,17.86,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-BF-1010,"Backfilling to 0.5m below the top of C&C Tunnel (+3.46mPD) (5218m3)",TT_Task,,"Backfilling",31-Dec-2013,30-Jan-2014,30,31-Dec-2013,30-Jan-2014,30,0,0,0.00,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,3
823A_As-built,823A-NT-6A-BF-1020,"Reinstate the permenant Retaining wall of Nullah",TT_Task,,"Backfilling",01-Mar-2014,21-Mar-2014,20,04-Mar-2014,12-Apr-2014,39,3,19,95.00,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,7
823A_As-built,823A-NT-6A-B9S-1170,"Side walkway and cable bracket (38m3)",TT_Task,,"Southbound (Down Track)",15-May-2014,20-May-2014,5,15-May-2014,20-May-2014,5,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,2,1
823A_As-built,823A-NT-6A-B9S-1010,"Placing of waterproof member T-lock & testing",TT_Task,,"Southbound (Down Track)",27-Nov-2013,27-Nov-2013,0,19-Oct-2013,22-Oct-2013,3,-39,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,2
823A_As-built,823A-NT-6A-B9S-1020,"Erect external formwork",TT_Task,,"Southbound (Down Track)",28-Nov-2013,28-Nov-2013,0,21-Oct-2013,21-Oct-2013,,-38,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B9S-1030,"Rebar fixing",TT_Task,,"Southbound (Down Track)",29-Nov-2013,30-Nov-2013,1,22-Oct-2013,25-Oct-2013,3,-38,2,200.00,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B9S-1040,"Erect internal kicker formwork",TT_Task,,"Southbound (Down Track)",27-Nov-2013,28-Nov-2013,1,24-Oct-2013,25-Oct-2013,1,-34,0,0.00,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B9S-1050,"Concreting (222m3)",TT_Task,,"Southbound (Down Track)",04-Dec-2013,04-Dec-2013,0,26-Oct-2013,26-Oct-2013,,-39,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,2
823A_As-built,823A-NT-6A-B9S-1080,"Removal of formwork",TT_Task,,"Southbound (Down Track)",05-Dec-2013,05-Dec-2013,0,28-Oct-2013,29-Oct-2013,1,-38,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,2
823A_As-built,823A-NT-6A-B9S-1090,"Erect internal formwork & Falsework",TT_Task,,"Southbound (Down Track)",15-Nov-2013,19-Nov-2013,4,15-Nov-2013,02-Dec-2013,17,0,13,325.00,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,3,2
823A_As-built,823A-NT-6A-B9S-1100,"Rebar fixing",TT_Task,,"Southbound (Down Track)",04-Dec-2013,06-Dec-2013,2,03-Dec-2013,19-Dec-2013,16,-1,14,700.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-NT-6A-B9S-1110,"Erect external formwork",TT_Task,,"Southbound (Down Track)",07-Dec-2013,09-Dec-2013,2,20-Dec-2013,21-Dec-2013,1,13,-1,-50.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-NT-6A-B9S-1120,"Concreting (222m3)",TT_Task,,"Southbound (Down Track)",10-Dec-2013,10-Dec-2013,0,23-Dec-2013,23-Dec-2013,,13,,,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,2
823A_As-built,823A-NT-6A-B9S-1150,"Removal external and internal formwork for wall",TT_Task,,"Southbound (Down Track)",11-Dec-2013,12-Dec-2013,1,24-Dec-2013,27-Dec-2013,3,13,2,200.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-NT-6A-B9S-1130,"Curing",TT_Task,,"Southbound (Down Track)",11-Dec-2013,21-Dec-2013,10,24-Dec-2013,07-Jan-2014,14,13,4,40.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-NT-6A-B9S-1160,"Removal internal falsework and formwork for roof",TT_Task,,"Southbound (Down Track)",10-Feb-2014,10-Feb-2014,0,08-Jan-2014,08-Jan-2014,,-33,,,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,2,1
823A_As-built,823A-NT-6A-B9S-1070,"Preparation of construction joint for base slab",TT_Task,,"Southbound (Down Track)",05-Dec-2013,05-Dec-2013,0,29-Oct-2013,29-Oct-2013,,-37,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B9S-1140,"Preparation of construction joint for wall and roof",TT_Task,,"Southbound (Down Track)",11-Dec-2013,11-Dec-2013,0,24-Dec-2013,24-Dec-2013,,13,,,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-NT-6A-B9S-1060,"Curing",TT_Task,,"Southbound (Down Track)",05-Dec-2013,12-Dec-2013,7,28-Oct-2013,28-Oct-2013,,-38,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B9N-1170,"Side walkway and cable bracket (38m3)",TT_Task,,"Northbound (Up Track)",07-Mar-2015,12-Mar-2015,5,21-Mar-2015,26-Mar-2015,5,14,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,2,1
823A_As-built,823A-NT-6A-B9N-1010,"Placing of waterproof member T-lock & testing",TT_Task,,"Northbound (Up Track)",01-Nov-2013,01-Nov-2013,0,19-Oct-2013,22-Oct-2013,3,-13,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,2,1
823A_As-built,823A-NT-6A-B9N-1020,"Erect external formwork",TT_Task,,"Northbound (Up Track)",02-Nov-2013,02-Nov-2013,0,21-Oct-2013,21-Oct-2013,,-12,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B9N-1030,"Rebar fixing",TT_Task,,"Northbound (Up Track)",04-Nov-2013,05-Nov-2013,1,22-Oct-2013,25-Oct-2013,3,-13,2,200.00,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B9N-1040,"Erect internal kicker formwork",TT_Task,,"Northbound (Up Track)",06-Nov-2013,07-Nov-2013,1,24-Oct-2013,25-Oct-2013,1,-13,0,0.00,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B9N-1050,"Concreting (222m3)",TT_Task,,"Northbound (Up Track)",08-Nov-2013,08-Nov-2013,0,26-Oct-2013,26-Oct-2013,,-13,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,2
823A_As-built,823A-NT-6A-B9N-1060,"Curing",TT_Task,,"Northbound (Up Track)",09-Nov-2013,16-Nov-2013,7,28-Oct-2013,29-Oct-2013,1,-12,-6,-85.71,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,2,1
823A_As-built,823A-NT-6A-B9N-1080,"Removal of formwork",TT_Task,,"Northbound (Up Track)",09-Nov-2013,09-Nov-2013,0,28-Oct-2013,29-Oct-2013,1,-12,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,2
823A_As-built,823A-NT-6A-B9N-1090,"Erect internal formwork & Falsework",TT_Task,,"Northbound (Up Track)",30-Dec-2013,03-Jan-2014,4,04-Nov-2013,02-Dec-2013,28,-56,24,600.00,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,2,2
823A_As-built,823A-NT-6A-B9N-1100,"Rebar fixing",TT_Task,,"Northbound (Up Track)",19-Dec-2013,21-Dec-2013,2,03-Dec-2013,10-Dec-2013,7,-16,5,250.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-NT-6A-B9N-1120,"Concreting (222m3)",TT_Task,,"Northbound (Up Track)",27-Dec-2013,27-Dec-2013,0,13-Dec-2013,13-Dec-2013,,-14,,,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,2
823A_As-built,823A-NT-6A-B9N-1150,"Removal external and internal formwork for wall",TT_Task,,"Northbound (Up Track)",28-Dec-2013,30-Dec-2013,2,14-Dec-2013,16-Dec-2013,2,-14,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-NT-6A-B9N-1130,"Curing",TT_Task,,"Northbound (Up Track)",28-Dec-2013,09-Jan-2014,12,14-Dec-2013,27-Dec-2013,13,-14,1,8.33,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-NT-6A-B9N-1160,"Removal internal falsework and formwork for roof",TT_Task,,"Northbound (Up Track)",10-Jan-2014,10-Jan-2014,0,28-Dec-2013,28-Dec-2013,,-13,,,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,2,2
823A_As-built,823A-NT-6A-B9N-1070,"Preparation of construction joint for base slab",TT_Task,,"Northbound (Up Track)",09-Nov-2013,09-Nov-2013,0,29-Oct-2013,29-Oct-2013,,-11,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B9N-1140,"Preparation of construction joint for wall and roof",TT_Task,,"Northbound (Up Track)",28-Dec-2013,28-Dec-2013,0,14-Dec-2013,14-Dec-2013,,-14,,,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-NT-6A-B9N-1110,"Erect external formwork",TT_Task,,"Northbound (Up Track)",23-Dec-2013,24-Dec-2013,1,11-Dec-2013,12-Dec-2013,1,-12,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-NT-6A-B9C-1010,"Placing of waterproof member T-lock & testing",TT_Task,,"Central Base Slab",18-Nov-2013,18-Nov-2013,0,21-Oct-2013,22-Oct-2013,1,-28,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,3,2
823A_As-built,823A-NT-6A-B9C-1020,"Rebar fixing",TT_Task,,"Central Base Slab",19-Nov-2013,21-Nov-2013,2,23-Oct-2013,25-Oct-2013,2,-27,0,0.00,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B9C-1030,"Erect external formwork",TT_Task,,"Central Base Slab",22-Nov-2013,23-Nov-2013,1,21-Oct-2013,22-Oct-2013,1,-32,0,0.00,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B9C-1040,"Concreting (222m3)",TT_Task,,"Central Base Slab",25-Nov-2013,25-Nov-2013,0,26-Oct-2013,26-Oct-2013,,-30,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,2
823A_As-built,823A-NT-6A-B9C-1050,"Curing",TT_Task,,"Central Base Slab",26-Nov-2013,03-Dec-2013,7,28-Oct-2013,29-Oct-2013,1,-29,-6,-85.71,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B9C-1070,"Removal of formwork",TT_Task,,"Central Base Slab",26-Nov-2013,26-Nov-2013,0,28-Oct-2013,29-Oct-2013,1,-29,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B9C-1060,"Preparation of construction joint for base slab",TT_Task,,"Central Base Slab",26-Nov-2013,26-Nov-2013,0,29-Oct-2013,29-Oct-2013,,-28,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B7BN-1170,"Side walkway and cable bracket",TT_Task,,"Northbound (Up Track)",13-Mar-2015,18-Mar-2015,5,27-Mar-2015,02-Oct-2015,189,14,184,3680.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,2,1
823A_As-built,823A-NT-6A-B7BN-1010,"Placing of waterproof member T-lock & testing",TT_Task,,"Northbound (Up Track)",01-Nov-2013,01-Nov-2013,0,28-Sep-2013,30-Sep-2013,2,-34,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B7BN-1020,"Erect external formwork",TT_Task,,"Northbound (Up Track)",02-Nov-2013,02-Nov-2013,0,30-Sep-2013,02-Oct-2013,2,-33,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B7BN-1030,"Rebar fixing",TT_Task,,"Northbound (Up Track)",04-Nov-2013,05-Nov-2013,1,02-Oct-2013,03-Oct-2013,1,-33,0,0.00,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B7BN-1040,"Erect internal kicker formwork",TT_Task,,"Northbound (Up Track)",06-Nov-2013,07-Nov-2013,1,03-Oct-2013,04-Oct-2013,1,-34,0,0.00,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B7BN-1050,"Concreting (240m3)",TT_Task,,"Northbound (Up Track)",08-Nov-2013,08-Nov-2013,0,05-Oct-2013,05-Oct-2013,,-34,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,2
823A_As-built,823A-NT-6A-B7BN-1060,"Curing",TT_Task,,"Northbound (Up Track)",09-Nov-2013,16-Nov-2013,7,07-Oct-2013,14-Oct-2013,7,-33,0,0.00,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,2,1
823A_As-built,823A-NT-6A-B7BN-1080,"Removal of formwork",TT_Task,,"Northbound (Up Track)",09-Nov-2013,09-Nov-2013,0,08-Oct-2013,08-Oct-2013,,-32,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,2
823A_As-built,823A-NT-6A-B7BN-1090,"Erect internal formwork & Falsework",TT_Task,,"Northbound (Up Track)",28-Jan-2014,04-Feb-2014,7,23-Oct-2013,09-Nov-2013,17,-97,10,142.86,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,2,2
823A_As-built,823A-NT-6A-B7BN-1100,"Rebar fixing",TT_Task,,"Northbound (Up Track)",15-Jan-2014,17-Jan-2014,2,11-Nov-2013,19-Nov-2013,8,-65,6,300.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-NT-6A-B7BN-1110,"Erect external formwork",TT_Task,,"Northbound (Up Track)",18-Jan-2014,20-Jan-2014,2,20-Nov-2013,21-Nov-2013,1,-59,-1,-50.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-NT-6A-B7BN-1120,"Concreting (240m3)",TT_Task,,"Northbound (Up Track)",21-Jan-2014,21-Jan-2014,0,22-Nov-2013,22-Nov-2013,,-60,,,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,2
823A_As-built,823A-NT-6A-B7BN-1150,"Removal external and internal formwork for wall",TT_Task,,"Northbound (Up Track)",22-Jan-2014,23-Jan-2014,1,23-Nov-2013,25-Nov-2013,2,-60,1,100.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-NT-6A-B7BN-1130,"Curing",TT_Task,,"Northbound (Up Track)",22-Jan-2014,05-Feb-2014,14,23-Nov-2013,05-Dec-2013,12,-60,-2,-14.29,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-NT-6A-B7BN-1160,"Removal internal falsework and formwork for roof",TT_Task,,"Northbound (Up Track)",04-Jan-2014,04-Jan-2014,0,06-Dec-2013,06-Dec-2013,,-29,,,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,2,1
823A_As-built,823A-NT-6A-B7BN-1140,"Preparation of construction joint for wall and roof",TT_Task,,"Northbound (Up Track)",22-Jan-2014,22-Jan-2014,0,23-Nov-2013,23-Nov-2013,,-60,,,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-NT-6A-B7BN-1070,"Preparation of construction joint for base slab",TT_Task,,"Northbound (Up Track)",09-Nov-2013,09-Nov-2013,0,07-Oct-2013,07-Oct-2013,,-33,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B7BC-1010,"Placing of waterproof member T-lock & testing",TT_Task,,"Central Base Slab",01-Nov-2013,01-Nov-2013,0,07-Oct-2013,07-Oct-2013,,-25,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,2,2
823A_As-built,823A-NT-6A-B7BC-1030,"Erect external formwork",TT_Task,,"Central Base Slab",02-Nov-2013,02-Nov-2013,0,12-Oct-2013,17-Oct-2013,5,-21,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B7BC-1020,"Rebar fixing",TT_Task,,"Central Base Slab",04-Nov-2013,05-Nov-2013,1,08-Oct-2013,09-Oct-2013,1,-27,0,0.00,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B7BC-1040,"Concreting (222m3)",TT_Task,,"Central Base Slab",06-Nov-2013,06-Nov-2013,0,18-Oct-2013,18-Oct-2013,,-19,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,2
823A_As-built,823A-NT-6A-B7BC-1050,"Curing",TT_Task,,"Central Base Slab",07-Nov-2013,14-Nov-2013,7,19-Oct-2013,21-Oct-2013,2,-19,-5,-71.43,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B7BC-1070,"Removal of formwork",TT_Task,,"Central Base Slab",07-Nov-2013,07-Nov-2013,0,19-Oct-2013,19-Oct-2013,,-19,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B7BC-1060,"Preparation of construction joint for base slab",TT_Task,,"Central Base Slab",07-Nov-2013,07-Nov-2013,0,19-Oct-2013,19-Oct-2013,,-19,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B7BS-1170,"Side walkway and cable bracket (38m3)",TT_Task,,"Southbound (Down Track)",27-May-2014,31-May-2014,4,27-May-2014,31-May-2014,4,0,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,2,2
823A_As-built,823A-NT-6A-B7BS-1010,"Placing of waterproof member T-lock & testing",TT_Task,,"Southbound (Down Track)",06-Dec-2013,06-Dec-2013,0,28-Sep-2013,30-Sep-2013,2,-69,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,2,2
823A_As-built,823A-NT-6A-B7BS-1020,"Erect external formwork",TT_Task,,"Southbound (Down Track)",07-Dec-2013,07-Dec-2013,0,30-Sep-2013,02-Oct-2013,2,-68,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B7BS-1030,"Rebar fixing",TT_Task,,"Southbound (Down Track)",09-Dec-2013,10-Dec-2013,1,05-Oct-2013,08-Oct-2013,3,-65,2,200.00,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B7BS-1040,"Erect internal kicker formwork",TT_Task,,"Southbound (Down Track)",28-Nov-2013,29-Nov-2013,1,09-Oct-2013,17-Oct-2013,8,-50,7,700.00,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B7BS-1050,"Concreting (121m3)",TT_Task,,"Southbound (Down Track)",30-Nov-2013,30-Nov-2013,0,18-Oct-2013,18-Oct-2013,,-43,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,2
823A_As-built,823A-NT-6A-B7BS-1060,"Curing",TT_Task,,"Southbound (Down Track)",02-Dec-2013,09-Dec-2013,7,19-Oct-2013,19-Oct-2013,,-44,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B7BS-1080,"Removal of formwork",TT_Task,,"Southbound (Down Track)",02-Dec-2013,02-Dec-2013,0,19-Oct-2013,19-Oct-2013,,-44,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B7BS-1090,"Erect internal formwork & Falsework",TT_Task,,"Southbound (Down Track)",01-Nov-2013,05-Nov-2013,4,01-Nov-2013,04-Nov-2013,3,0,-1,-25.00,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,2
823A_As-built,823A-NT-6A-B7BS-1100,"Rebar fixing",TT_Task,,"Southbound (Down Track)",06-Nov-2013,08-Nov-2013,2,05-Nov-2013,07-Nov-2013,2,-1,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-NT-6A-B7BS-1110,"Erect external formwork",TT_Task,,"Southbound (Down Track)",09-Nov-2013,11-Nov-2013,2,08-Nov-2013,09-Nov-2013,1,-1,-1,-50.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-NT-6A-B7BS-1120,"Concreting (121m3)",TT_Task,,"Southbound (Down Track)",12-Nov-2013,12-Nov-2013,0,11-Nov-2013,11-Nov-2013,,-1,,,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,2
823A_As-built,823A-NT-6A-B7BS-1130,"Curing",TT_Task,,"Southbound (Down Track)",13-Nov-2013,23-Nov-2013,10,12-Nov-2013,22-Nov-2013,10,-1,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-NT-6A-B7BS-1160,"Removal internal falsework and formwork for roof",TT_Task,,"Southbound (Down Track)",25-Nov-2013,25-Nov-2013,0,23-Nov-2013,23-Nov-2013,,-2,,,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,2,1
823A_As-built,823A-NT-6A-B7BS-1070,"Preparation of construction joint for base slab",TT_Task,,"Southbound (Down Track)",02-Dec-2013,02-Dec-2013,0,21-Oct-2013,21-Oct-2013,,-42,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B7BS-1140,"Preparation of construction joint for wall and roof",TT_Task,,"Southbound (Down Track)",13-Nov-2013,13-Nov-2013,0,12-Nov-2013,12-Nov-2013,,-1,,,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-NT-6A-B7BS-1150,"Removal external and internal formwork for wall",TT_Task,,"Southbound (Down Track)",13-Nov-2013,14-Nov-2013,1,12-Nov-2013,13-Nov-2013,1,-1,0,0.00,01-Jan-2017,01-Jan-2017,12-Jun-2017,12-Jun-2017,1,1
823A_As-built,823A-NT-6A-B11C-1030,"Erect external formwork",TT_Task,,"Central Base Slab",23-Nov-2013,23-Nov-2013,0,28-Sep-2013,30-Sep-2013,2,-56,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B11C-1040,"Concreting (222m3)",TT_Task,,"Central Base Slab",18-Dec-2013,18-Dec-2013,0,02-Oct-2013,02-Oct-2013,,-77,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,2
823A_As-built,823A-NT-6A-B11C-1050,"Curing",TT_Task,,"Central Base Slab",19-Dec-2013,28-Dec-2013,9,03-Oct-2013,10-Oct-2013,7,-77,-2,-22.22,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B11C-1070,"Removal of formwork",TT_Task,,"Central Base Slab",11-Oct-2013,11-Oct-2013,0,11-Oct-2013,11-Oct-2013,,0,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B11C-1060,"Preparation of construction joint for base slab",TT_Task,,"Central Base Slab",19-Dec-2013,19-Dec-2013,0,03-Oct-2013,03-Oct-2013,,-77,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
823A_As-built,823A-NT-6A-B11C-1010,"Placing of waterproof member T-lock & testing",TT_Task,,"Central Base Slab",26-Nov-2013,26-Nov-2013,0,23-Sep-2013,24-Sep-2013,1,-64,,,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,3,1
823A_As-built,823A-NT-6A-B11C-1020,"Rebar fixing",TT_Task,,"Central Base Slab",25-Nov-2013,26-Nov-2013,1,25-Sep-2013,27-Sep-2013,2,-61,1,100.00,01-Jan-2017,01-Jan-2017,11-Jul-2014,11-Jul-2014,1,1
