Program,Task Code,Task Name,Task Type,Contract,Parent WBS,Current Planned Start,Current Planned Completed,Current Planned Duration (Days),Actual Start,Actual Completed,Actual Duration (Days),Delay (Days),Overrun (Days),Overrun (%),Current Early Start,Current Early End,Current Late Start,Current Late End,Predecessors,Successors
822_AB_W11v4,822-SM-VB5-L4C-1030,"Temporary Deck and Platform",TT_Task,,"L4 Raft Footing (Gridline C-F)",09-Oct-2014,13-Oct-2014,4,09-Oct-2014,13-Oct-2014,4,0,0,0.00,01-Jan-2017,01-Jan-2017,26-Nov-2017,26-Nov-2017,1,0
822_AB_W11v4,822-SM-VB5-L4C-1040,"Formwork, Falsework and Rebar fixing",TT_Task,,"L4 Raft Footing (Gridline C-F)",07-Oct-2014,29-Oct-2014,22,07-Oct-2014,14-Nov-2014,38,0,16,72.73,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,1
822_AB_W11v4,822-SM-VB5-L4C-1050,"Concrete pour",TT_Task,,"L4 Raft Footing (Gridline C-F)",31-Dec-2014,31-Dec-2014,0,15-Nov-2014,15-Nov-2014,,-46,,,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,2
822_AB_W11v4,822-SM-VB5-L4C-1010,"CJ Preparation",TT_Task,,"L4 Raft Footing (Gridline C-F)",29-Sep-2014,08-Oct-2014,9,29-Sep-2014,08-Oct-2014,9,0,0,0.00,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,3
822_AB_W11v4,822-SM-VB5-L2D-1000,"L4 (+58.5 to +62mPD) - vertical blinding",TT_Task,,"Perimeter Walls from L4 to L2 (Gridline D-F)",02-Jan-2015,13-Jan-2015,11,17-Nov-2014,27-Nov-2014,10,-46,-1,-9.09,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,1
822_AB_W11v4,822-SM-VB5-L2D-1010,"L4 (+58.5 to +62mPD) - Perimeter wall",TT_Task,,"Perimeter Walls from L4 to L2 (Gridline D-F)",02-Jan-2015,29-Jan-2015,27,17-Nov-2014,13-Dec-2014,26,-46,-1,-3.70,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,2
822_AB_W11v4,822-SM-VB5-L2D-1020,"L3 (+62 to +65.5mPD) - vertical blinding",TT_Task,,"Perimeter Walls from L4 to L2 (Gridline D-F)",02-Jan-2015,13-Jan-2015,11,15-Dec-2014,27-Dec-2014,12,-18,1,9.09,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,1
822_AB_W11v4,822-SM-VB5-L2D-1030,"L3 (+62 to +65.5mPD) - Perimeter Wall",TT_Task,,"Perimeter Walls from L4 to L2 (Gridline D-F)",14-Jan-2015,29-Jan-2015,15,27-Dec-2014,12-Jan-2015,16,-18,1,6.67,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,2
822_AB_W11v4,822-SM-VB5-L2D-1040,"L3 to L2 (+65.5 to +68.8mPD) - vertical blinding",TT_Task,,"Perimeter Walls from L4 to L2 (Gridline D-F)",19-Jan-2015,29-Jan-2015,10,13-Jan-2015,28-Feb-2015,46,-6,36,360.00,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,1
822_AB_W11v4,822-SM-VB5-L2D-1050,"L3 to L2 (+65.5 to +68.8mPD) - perimeter wall",TT_Task,,"Perimeter Walls from L4 to L2 (Gridline D-F)",06-Mar-2015,21-Mar-2015,15,28-Feb-2015,16-Mar-2015,16,-6,1,6.67,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,2
822_AB_W11v4,822-SM-VB5-L3D-1010,"Internal walls and columns (including inclined columns)",TT_Task,,"L4-L3 (Gridline D-F)",19-Jan-2015,23-Feb-2015,35,15-Jan-2015,25-Feb-2015,41,-4,6,17.14,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,1
822_AB_W11v4,822-SM-VB5-L3D-1020,"L3 Beam and Slab",TT_Task,,"L4-L3 (Gridline D-F)",05-Feb-2015,11-Mar-2015,34,31-Jan-2015,25-Feb-2015,25,-5,-9,-26.47,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,2,8
822_AB_W11v4,822-SM-VB5-L3D-1030,"Staircase (after water tank at L6 & L7)",TT_Task,,"L4-L3 (Gridline D-F)",22-Apr-2015,07-May-2015,15,18-Apr-2015,22-May-2015,34,-4,19,126.67,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,2,3
822_AB_W11v4,822-SM-VB5-L3D-1000,"L4 Slab (between GL 2-3)",TT_Task,,"L4-L3 (Gridline D-F)",05-Feb-2015,12-Feb-2015,7,24-Jan-2015,28-Jan-2015,4,-12,-3,-42.86,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,2,3
822_AB_W11v4,822-SM-VB5-L3D-1040,"Removal of falsework and formwork",TT_Task,,"L4-L3 (Gridline D-F)",05-Mar-2015,24-Mar-2015,19,26-Feb-2015,15-Apr-2015,48,-7,29,152.63,01-Jan-2017,01-Jan-2017,06-Nov-2017,06-Nov-2017,1,1
822_AB_W11v4,822-SM-VB5-L3D-1070,"ABWF Works from L4 to L3 Soffit",TT_Task,,"L4-L3 (Gridline D-F)",18-May-2015,03-Jun-2015,16,30-Apr-2015,28-May-2015,28,-18,12,75.00,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,5,3
822_AB_W11v4,822-SM-VB5-L3D-1060,"Concrete Remedial Works (from L4 to L3 soffit)",TT_Task,,"L4-L3 (Gridline D-F)",11-May-2015,02-Jun-2015,22,23-Mar-2015,28-May-2015,66,-49,44,200.00,01-Jan-2017,01-Jan-2017,06-Nov-2017,06-Nov-2017,3,1
822_AB_W11v4,822-SM-VB5-L1D-1000,"Perimeter wall (+70.5 to +77.7mPD)",TT_Task,,"L2-L1 (Gridline D-F)",22-Apr-2015,15-May-2015,23,08-Apr-2015,29-May-2015,51,-14,28,121.74,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,2,3
822_AB_W11v4,822-SM-VB5-L1D-1010,"Install re-propping at +74mPD",TT_Task,,"L2-L1 (Gridline D-F)",12-May-2015,15-May-2015,3,27-Apr-2015,30-Apr-2015,3,-15,0,0.00,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,1
822_AB_W11v4,822-SM-VB5-L1D-1020,"Remove strut at +75mPD",TT_Task,,"L2-L1 (Gridline D-F)",16-May-2015,20-May-2015,4,30-Apr-2015,12-May-2015,12,-16,8,200.00,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,1
822_AB_W11v4,822-SM-VB5-L1D-1030,"Internal walls and columns",TT_Task,,"L2-L1 (Gridline D-F)",09-May-2015,08-Jun-2015,30,08-Apr-2015,29-May-2015,51,-31,21,70.00,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,1
822_AB_W11v4,822-SM-VB5-L1D-1040,"L1 Beam and Slab",TT_Task,,"L2-L1 (Gridline D-F)",12-Jun-2015,06-Jul-2015,24,14-May-2015,29-May-2015,15,-29,-9,-37.50,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,3,5
822_AB_W11v4,822-SM-VB5-L1D-1050,"Staircase",TT_Task,,"L2-L1 (Gridline D-F)",13-Aug-2015,29-Aug-2015,16,13-Jul-2015,07-Sep-2015,56,-31,40,250.00,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,2,2
822_AB_W11v4,822-SM-VB5-L1D-1060,"Removal of falsework and formwork",TT_Task,,"L2-L1 (Gridline D-F)",01-Jun-2015,19-Jun-2015,18,01-Jun-2015,19-Jun-2015,18,0,0,0.00,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,1
822_AB_W11v4,822-SM-VB5-L1D-1070,"concrete Remedial Works (from L2 to L1 soffit)",TT_Task,,"L2-L1 (Gridline D-F)",03-Jun-2015,16-Jun-2015,13,03-Jun-2015,16-Jun-2015,13,0,0,0.00,01-Jan-2017,01-Jan-2017,06-Nov-2017,06-Nov-2017,2,1
822_AB_W11v4,822-SM-VB5-L1D-1080,"ABWF Works from L2 to L1 Soffit",TT_Task,,"L2-L1 (Gridline D-F)",01-Sep-2015,14-Sep-2015,13,08-Jun-2015,22-Jun-2015,14,-85,1,7.69,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,2,3
822_AB_W11v4,822-SM-VB5-GA-2000,"G/F-U1 Construction GL 3-4",TT_Task,,"L2-L1 (Gridline D-F)",31-Oct-2015,17-Nov-2015,17,07-Sep-2015,30-Sep-2015,23,-54,6,35.29,01-Jan-2017,01-Jan-2017,22-May-2013,22-May-2013,1,1
822_AB_W11v4,822-SM-VB5-L1D-1100,"GF Construction +85.2",TT_Task,,"L2-L1 (Gridline D-F)",01-Jun-2015,03-Jun-2015,2,03-Aug-2015,06-Aug-2015,3,63,1,50.00,01-Jan-2017,01-Jan-2017,26-Nov-2017,26-Nov-2017,0,0
822_AB_W11v4,822-SM-VB5-L1D-1110,"Upper G/F Construction +86.7",TT_Task,,"L2-L1 (Gridline D-F)",01-Jun-2015,18-Jun-2015,17,07-Aug-2015,22-Aug-2015,15,67,-2,-11.76,01-Jan-2017,01-Jan-2017,26-Nov-2017,26-Nov-2017,0,0
822_AB_W11v4,822-SM-VB5-L1D-2020,"G/F - U1 Construction GL 1-3",TT_Task,,"L2-L1 (Gridline D-F)",01-Jun-2015,23-Jun-2015,22,24-Aug-2015,12-Sep-2015,19,84,-3,-13.64,01-Jan-2017,01-Jan-2017,26-Nov-2017,26-Nov-2017,0,0
822_AB_W11v4,822-SM-VB5-L1D-2030,"G/F - U1 Construction GL 3-4",TT_Task,,"L2-L1 (Gridline D-F)",01-Jun-2015,23-Jun-2015,22,07-Sep-2015,30-Sep-2015,23,98,1,4.55,01-Jan-2017,01-Jan-2017,26-Nov-2017,26-Nov-2017,0,0
822_AB_W11v4,822-SM-VB5-L1D-1120,"CLP repair cable withing Shing Mun work area",TT_Task,,"L2-L1 (Gridline D-F)",01-Jun-2015,24-Jun-2015,23,12-Oct-2015,31-Oct-2015,19,133,-4,-17.39,01-Jan-2017,01-Jan-2017,26-Nov-2017,26-Nov-2017,0,0
822_AB_W11v4,822-SM-VB5-L2D-2000,"Internal walls and columns",TT_Task,,"L3-L2 (Gridline D-F)",05-Mar-2015,01-Apr-2015,27,26-Feb-2015,28-Mar-2015,30,-7,3,11.11,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,2
822_AB_W11v4,822-SM-VB5-L2D-2010,"L2 Beam and Slab",TT_Task,,"L3-L2 (Gridline D-F)",19-Mar-2015,03-Apr-2015,15,16-Mar-2015,28-Mar-2015,12,-3,-3,-20.00,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,2,7
822_AB_W11v4,822-SM-VB5-L2D-2020,"Staircase",TT_Task,,"L3-L2 (Gridline D-F)",12-Jun-2015,27-Jun-2015,15,23-May-2015,11-Jul-2015,49,-20,34,226.67,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,2,3
822_AB_W11v4,822-SM-VB5-L2D-2030,"ABWF Works from L3 to L2 Soffit",TT_Task,,"L3-L2 (Gridline D-F)",02-Jun-2015,18-Jun-2015,16,21-May-2015,28-May-2015,7,-12,-9,-56.25,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,4,2
822_AB_W11v4,822-SM-VB5-L2D-2025,"Concrete Remedial Works (from L3 to L2 soffit)",TT_Task,,"L3-L2 (Gridline D-F)",10-Jun-2015,27-Jun-2015,17,18-May-2015,28-May-2015,10,-23,-7,-41.18,01-Jan-2017,01-Jan-2017,06-Nov-2017,06-Nov-2017,5,1
822_AB_W11v4,822-SM-VB5-L2D-2040,"Removal of falswork and formwork",TT_Task,,"L3-L2 (Gridline D-F)",02-May-2015,21-May-2015,19,22-Apr-2015,22-May-2015,30,-10,11,57.89,01-Jan-2017,01-Jan-2017,06-Nov-2017,06-Nov-2017,1,1
822_AB_W11v4,822-SM-VB5-GD-1010,"Perimeter wall (+77.7 to +85.2mPD)",TT_Task,,"L1-GF (Gridline D-F)",01-Aug-2015,22-Aug-2015,21,03-Jul-2015,31-Jul-2015,28,-29,7,33.33,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,2,5
822_AB_W11v4,822-SM-VB5-GD-1020,"Install re-propping at +81.2mPD",TT_Task,,"L1-GF (Gridline D-F)",16-Jun-2015,19-Jun-2015,3,16-Jun-2015,19-Jun-2015,3,0,0,0.00,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,1
822_AB_W11v4,822-SM-VB5-GD-1030,"Remove strut at +82.2mPD",TT_Task,,"L1-GF (Gridline D-F)",17-Aug-2015,20-Aug-2015,3,13-Jul-2015,16-Jul-2015,3,-35,0,0.00,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,1
822_AB_W11v4,822-SM-VB5-GD-1040,"Internal walls and columns",TT_Task,,"L1-GF (Gridline D-F)",12-Aug-2015,01-Sep-2015,20,06-Jul-2015,05-Aug-2015,30,-37,10,50.00,01-Jan-2017,01-Jan-2017,26-Nov-2017,26-Nov-2017,1,0
822_AB_W11v4,822-SM-VB5-GD-1050,"G/F Beam (+85.2mPD)",TT_Task,,"L1-GF (Gridline D-F)",24-Aug-2015,05-Sep-2015,12,16-Jul-2015,06-Aug-2015,21,-39,9,75.00,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,2,3
822_AB_W11v4,822-SM-VB5-GD-1080,"Staircase",TT_Task,,"L1-GF (Gridline D-F)",02-Oct-2015,02-Oct-2015,0,07-Sep-2015,,,-25,,,02-Jan-2017,02-Jan-2017,17-Jun-2013,17-Jun-2013,2,2
822_AB_W11v4,822-SM-VB5-GD-1060,"Remove strut at +85.5mPD",TT_Task,,"L1-GF (Gridline D-F)",03-Sep-2015,05-Sep-2015,2,25-Jul-2015,10-Aug-2015,16,-40,14,700.00,01-Jan-2017,01-Jan-2017,26-Nov-2017,26-Nov-2017,1,0
822_AB_W11v4,822-SM-VB5-GD-1090,"G/F Slab and Beam (GL1-3, +85.2 to +86.7mPD)",TT_Task,,"L1-GF (Gridline D-F)",05-Sep-2015,09-Sep-2015,4,10-Aug-2015,19-Aug-2015,9,-26,5,125.00,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,2,6
822_AB_W11v4,822-SM-VB5-GD-1000,"Remove strut at +78.7mPD",TT_Task,,"L1-GF (Gridline D-F)",01-Jun-2015,04-Jun-2015,3,29-Jun-2015,03-Jul-2015,4,28,1,33.33,01-Jan-2017,01-Jan-2017,26-Nov-2017,26-Nov-2017,1,0
822_AB_W11v4,822-SM-VB5-GD-1081,"Perimeter wall (GL 2-4, +85.2 to +86.7mPD)",TT_Task,,"L1-GF (Gridline D-F)",03-Sep-2015,07-Sep-2015,4,07-Aug-2015,19-Aug-2015,12,-27,8,200.00,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,2
822_AB_W11v4,822-SM-VB5-GD-1082,"Perimeter Wall  (GL 1-2, +85.2 to +86.7mPD)",TT_Task,,"L1-GF (Gridline D-F)",08-Sep-2015,11-Sep-2015,3,07-Aug-2015,19-Aug-2015,12,-32,9,300.00,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,3
822_AB_W11v4,822-SM-VB5-GD-1083,"G/F Slab and Beam (GL 3-4, +85.2 to +86.7mPD)",TT_Task,,"L1-GF (Gridline D-F)",01-Sep-2015,04-Sep-2015,3,10-Aug-2015,19-Aug-2015,9,-22,6,200.00,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,3
822_AB_W11v4,822-SM-VB5-GD-1120,"ABWF Works from L1 to G/F soffit",TT_Task,,"L1-GF (Gridline D-F)",08-Oct-2015,29-Oct-2015,21,30-Sep-2015,22-Oct-2015,22,-8,1,4.76,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,2,1
822_AB_W11v4,822-SM-VB5-GD-1110,"Removal of formwork and falsework",TT_Task,,"L1-GF (Gridline D-F)",02-Oct-2015,22-Oct-2015,20,31-Aug-2015,15-Sep-2015,15,-32,-5,-25.00,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,2,1
822_AB_W11v4,822-SM-VB5-U2B-1000,"Perimeter wall, columns and internal walls (GL C-F)  (Sequence changed)",TT_Task,,"U1-U2 (Gridline A-F)",02-Oct-2015,02-Oct-2015,0,02-Oct-2015,31-Oct-2015,29,0,,,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,3,1
822_AB_W11v4,822-SM-VB5-U2A-1000,"Perimeter wall, columns and internal walls (GL A-C)",TT_Task,,"U1-U2 (Gridline A-F)",22-Sep-2014,01-Nov-2014,40,05-Aug-2014,20-Nov-2014,107,-48,67,167.50,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,0,2
822_AB_W11v4,822-SM-VB5-U2A-1010,"U2 Beam and Slab (GL A-B)",TT_Task,,"U1-U2 (Gridline A-F)",13-Oct-2014,08-Nov-2014,26,09-Oct-2014,08-Dec-2014,60,-4,34,130.77,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,0,5
822_AB_W11v4,822-SM-VB5-U2B-1010,"U2 Beam and Slab (GL B-D)  (Sequence changed)",TT_Task,,"U1-U2 (Gridline A-F)",02-Oct-2015,02-Oct-2015,0,19-Oct-2015,31-Oct-2015,12,17,,,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,3,4
822_AB_W11v4,822-SM-VB5-U2B-1020,"U2 Beam and Slab (GL D-F)  (Sequence changed)",TT_Task,,"U1-U2 (Gridline A-F)",16-Oct-2015,16-Oct-2015,0,19-Oct-2015,31-Oct-2015,12,3,,,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,2
822_AB_W11v4,822-SM-VB5-U2A-1030,"ABWF from U1 to Roof (GL A-B)",TT_Task,,"U1-U2 (Gridline A-F)",02-Feb-2015,05-Mar-2015,31,31-Jan-2015,05-Mar-2015,33,-2,2,6.45,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,4,2
822_AB_W11v4,822-SM-VB5-U2A-1028,"Concrete Remedial Works (GL A-B) (from U1 to U2 soffit)",TT_Task,,"U1-U2 (Gridline A-F)",08-Jan-2015,24-Feb-2015,47,30-Dec-2014,17-Jan-2015,18,-9,-29,-61.70,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,3,1
822_AB_W11v4,822-SM-VB5-U2A-1015,"Removal of formwork and falsework (GL A-B)",TT_Task,,"U1-U2 (Gridline A-F)",23-Jan-2015,11-Feb-2015,19,09-Dec-2014,19-Jan-2015,41,-45,22,115.79,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,2
822_AB_W11v4,822-SM-VB5-U2B-1015,"Removal of formwork and falsework (GL B-D)  (Sequence changed)",TT_Task,,"U1-U2 (Gridline A-F)",31-Oct-2015,31-Oct-2015,0,31-Oct-2015,31-Oct-2015,,0,,,01-Jan-2017,01-Jan-2017,29-Jun-2013,29-Jun-2013,1,1
822_AB_W11v4,822-SM-VB5-U2B-1030,"Removal of formwork and falsework (GL D-F)  (Sequence changed)",TT_Task,,"U1-U2 (Gridline A-F)",07-Dec-2015,07-Dec-2015,0,31-Oct-2015,31-Oct-2015,,-37,,,06-Jan-2017,06-Jan-2017,29-Jun-2013,29-Jun-2013,2,1
822_AB_W11v4,822-SM-VB5-L1D-2000,"U1-U2 Construction GL 1-3",TT_Task,,"U1-U2 (Gridline A-F)",02-Oct-2015,07-Nov-2015,36,02-Oct-2015,07-Nov-2015,36,0,0,0.00,01-Jan-2017,01-Jan-2017,22-May-2013,22-May-2013,0,1
822_AB_W11v4,822-SM-VB5-L1D-2010,"U1-U2 Construction GL 3-4",TT_Task,,"U1-U2 (Gridline A-F)",19-Dec-2015,08-Jan-2016,20,19-Nov-2015,,,-30,,,02-Jan-2017,06-Jan-2017,22-May-2013,28-May-2013,1,3
822_AB_W11v4,822-SM-VB5-U1C-1000,"Perimeter wall (GL C-E), columns and internal walls",TT_Task,,"GF-U1 (Gridline C-F)",14-Oct-2015,04-Nov-2015,21,06-Sep-2015,30-Sep-2015,24,-38,3,14.29,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,4,1
822_AB_W11v4,822-SM-VB5-U1C-1010,"U1 Beam and Slab (GL D-F)",TT_Task,,"GF-U1 (Gridline C-F)",09-Sep-2015,30-Sep-2015,21,20-Aug-2015,30-Sep-2015,41,-20,20,95.24,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,2,4
822_AB_W11v4,822-SM-VB5-U1C-1020,"U1 Beam and Slab (GL C-D)",TT_Task,,"GF-U1 (Gridline C-F)",24-Oct-2015,13-Nov-2015,20,20-Aug-2015,30-Sep-2015,41,-65,21,105.00,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,2
822_AB_W11v4,822-SM-VB5-U1C-1030,"Staircase",TT_Task,,"GF-U1 (Gridline C-F)",02-Jan-2017,02-Jan-2017,0,,,,0,,,02-Jan-2017,02-Jan-2017,17-Jun-2013,17-Jun-2013,2,1
822_AB_W11v4,822-SM-VB5-U1C-1040,"ABWF works from G/F to U1 Soffit  (Sequence changed)",TT_Task,,"GF-U1 (Gridline C-F)",27-Oct-2015,27-Oct-2015,0,27-Oct-2015,06-Nov-2015,10,0,,,02-Jan-2017,02-Jan-2017,17-Jun-2013,17-Jun-2013,4,3
822_AB_W11v4,822-SM-VB5-U1C-0050,"Perimeter Wall (GL E-F)",TT_Task,,"GF-U1 (Gridline C-F)",02-Oct-2015,13-Oct-2015,11,20-Aug-2015,05-Sep-2015,16,-43,5,45.45,01-Jan-2017,01-Jan-2017,10-May-2015,10-May-2015,3,2
822_AB_W11v4,822-SM-VB5-U1C-1035,"Concrete Remedial Works (from L1 to U1 soffit)",TT_Task,,"GF-U1 (Gridline C-F)",15-Oct-2015,12-Nov-2015,28,15-Oct-2015,30-Oct-2015,15,0,-13,-46.43,02-Jan-2017,02-Jan-2017,06-Nov-2017,06-Nov-2017,3,1
822_AB_W11v4,822-SM-VB5-U1C-1015,"Removal of formwork and falsework (GL D-F)  (Sequence changed)",TT_Task,,"GF-U1 (Gridline C-F)",02-Oct-2015,02-Oct-2015,0,02-Oct-2015,31-Oct-2015,29,0,,,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,1
822_AB_W11v4,822-SM-VB5-U1C-1025,"Removal of formwork and falsework (GL C-D)  (Sequence changed)",TT_Task,,"GF-U1 (Gridline C-F)",02-Oct-2015,02-Oct-2015,0,02-Oct-2015,31-Oct-2015,29,0,,,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,1
822_AB_W11v4,822-SM-VB5-1A-1000,"Complete slab and beam",TT_Task,,"L1-GF (Gridline A-D)",01-Sep-2014,26-Sep-2014,25,17-Apr-2014,12-Jun-2014,56,-137,31,124.00,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,1
822_AB_W11v4,822-SM-VB5-1A-1010,"Double slab at GL 1-2",TT_Task,,"L1-GF (Gridline A-D)",27-Sep-2014,17-Oct-2014,20,21-May-2014,27-Jun-2014,37,-129,17,85.00,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,4
822_AB_W11v4,822-SM-VB5-1A-1020,"Mass concrete fill at GL 2-4",TT_Task,,"L1-GF (Gridline A-D)",30-Sep-2014,18-Oct-2014,18,03-Jun-2014,09-Jun-2014,6,-119,-12,-66.67,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,3
822_AB_W11v4,822-SM-VB5-1A-1030,"Dismantle formwork and falsework",TT_Task,,"L1-GF (Gridline A-D)",20-Oct-2014,08-Nov-2014,19,14-Jun-2014,11-Oct-2014,119,-128,100,526.32,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,2,2
822_AB_W11v4,822-SM-VB5-RE-1000,"Removal of Gantry Crane (lifting operation at GL3-4)",TT_Task,,"Removal of Noise Enclosure & Gantry Crane",07-Oct-2015,09-Oct-2015,2,31-Aug-2015,10-Sep-2015,10,-37,8,400.00,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,4
822_AB_W11v4,822-SM-VB5-RE-1010,"Removal of Noise Enclosure Main Truss (GL C) (Sequence changed)",TT_Task,,"Removal of Noise Enclosure & Gantry Crane",31-Oct-2015,31-Oct-2015,0,31-Oct-2015,31-Oct-2015,,0,,,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,1
822_AB_W11v4,822-SM-VB5-RE-1020,"Noise Enclosure Removal (GL A-C) (Sequence changed)",TT_Task,,"Removal of Noise Enclosure & Gantry Crane",31-Oct-2015,31-Oct-2015,0,31-Oct-2015,31-Oct-2015,,0,,,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,1
822_AB_W11v4,822-SM-VB5-RE-0050,"Preparation and Demobilisation of Gantry Crane (E&M)",TT_Task,,"Removal of Noise Enclosure & Gantry Crane",01-Sep-2015,05-Sep-2015,4,31-Aug-2015,10-Sep-2015,10,-1,6,150.00,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,1
822_AB_W11v4,822-SM-VB5-RE-1001,"Removal of Noise Enclosure Roof Panel & Bracings (GL2-4, C-F) (Sequence changed)",TT_Task,,"Removal of Noise Enclosure & Gantry Crane",31-Oct-2015,31-Oct-2015,0,31-Oct-2015,31-Oct-2015,,0,,,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,1
822_AB_W11v4,822-SM-VB5-RE-1002,"Removal of Noise Enclosure Roof Panel & Bracings (GL1-2, C-F) (Sequence changed)",TT_Task,,"Removal of Noise Enclosure & Gantry Crane",31-Oct-2015,31-Oct-2015,0,31-Oct-2015,31-Oct-2015,,0,,,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,2,1
822_AB_W11v4,822-SM-VB5-RE-1003,"Removal of Noise Enclosure Main Frame (GL F) (Sequence changed)",TT_Task,,"Removal of Noise Enclosure & Gantry Crane",31-Oct-2015,31-Oct-2015,0,31-Oct-2015,31-Oct-2015,,0,,,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,2,1
822_AB_W11v4,822-SM-VB5-RE-1004,"Removal of Noise Enclosure Main Frame (GL D-E) (Sequence changed)",TT_Task,,"Removal of Noise Enclosure & Gantry Crane",31-Oct-2015,31-Oct-2015,0,31-Oct-2015,31-Oct-2015,,0,,,01-Jan-2017,01-Jan-2017,17-Jun-2013,17-Jun-2013,1,1
822_AB_W11v4,822-SM-VB5-RE-2050,"Noise Enclosure Remove side panels GL D-F",TT_Task,,"Removal of Noise Enclosure & Gantry Crane",16-Nov-2015,21-Nov-2015,5,16-Nov-2015,21-Nov-2015,5,0,0,0.00,01-Jan-2017,01-Jan-2017,27-May-2013,27-May-2013,0,1
822_AB_W11v4,822-SM-VB5-RE-2060,"Noise Enclosure Remove roof panels GL D-F",TT_Task,,"Removal of Noise Enclosure & Gantry Crane",23-Nov-2015,28-Nov-2015,5,23-Nov-2015,28-Nov-2015,5,0,0,0.00,01-Jan-2017,01-Jan-2017,27-May-2013,27-May-2013,1,1
